tokens,exclusive_related_actions,state_with_label
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'double-click', 'administrative', 'tools', 'and', 'then', 'double-click', 'computer', 'management', 'If', 'it', 'is', 'not', 'already', 'expanded', 'expand', 'the', 'storage', 'branch', 'and', 'then', 'click', 'the', 'disk', 'management', 'folder', 'to', 'open', 'it', 'On', 'the', 'action', 'menu', 'click', 'restore', 'basic', 'disk', 'configuration']","{0: [], 2: [], 5: [], 8: [], 13: [], 22: [], 28: [], 34: [], 40: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.19332215  0.23740825
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.01478313 -0.23313248
   1.        ]
 [ 0.17269    -0.027609    0.49901    ... -0.76120591  0.16044125
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'In', 'the', 'network', 'and', 'dial-up', 'connections', 'window', 'on', 'the', 'advanced', 'menu', 'click', 'optional', 'networking', 'components', 'In', 'the', 'windows', 'optional', 'networking', 'components', 'wizard', 'click', 'to', 'select', 'the', 'networking', 'services', 'check', 'box', 'and', 'then', 'click', 'details', 'In', 'the', 'networking', 'services', 'dialog', 'box', 'click', 'to', 'select', 'the', 'rip', 'listener', 'check', 'box', 'click', 'ok', 'and', 'then', 'click', 'next', 'Insert', 'the', 'operating', 'system', 'installation', 'disc', 'when', 'you', 'are', 'prompted', 'click', 'ok', 'and', 'dns', 'is', 'reinstalled']","{0: [], 6: [], 19: [], 30: [], 32: [], 40: [], 48: [], 50: [], 56: [], 60: [], 62: [], 72: []}","[[ 0.          0.          0.         ...  0.28165919 -0.2445038
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ... -0.31357563  0.6247642
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ...  0.2132432   1.11368787
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Right-Click', 'the', 'network', 'adapter', 'that', 'is', 'connected', 'to', 'the', 'network', 'that', 'the', 'computers', 'running', 'windows', '95/windows', '98', 'are', 'using', 'usually', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'Click', 'internet', 'protocol', '(tcp/ip)', 'and', 'then', 'click', 'properties', 'Click', 'the', 'advanced', 'button', 'On', 'the', 'wins', 'tab', 'click', 'enable', 'netbios', 'over', 'tcp/ip', 'and', 'then', 'click', 'ok', 'Click', 'ok', 'and', 'then', 'click', 'ok']","{0: [], 6: [], 8: [], 33: [], 35: [], 41: [], 43: [], 51: [], 58: [], 60: [], 64: []}","[[ 0.          0.          0.         ...  0.28165919 -0.2445038
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ... -0.31357563  0.6247642
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ...  0.2132432   1.11368787
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'on', 'the', 'taskbar', 'and', 'then', 'click', 'run', 'Type', 'the', 'following', 'in', 'the', 'open', 'box', 'tlntsvr', '/service', 'Start', 'the', 'telnet', 'server', 'service', 'by', 'clicking', 'ok']","{0: [], 7: [], 9: [], 18: [], 24: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.10541259  0.21226981
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.00409677 -0.35053489
   1.        ]
 [-0.21863    -0.42664     0.51959997 ... -0.41156164 -0.08489537
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'search', 'and', 'then', 'click', 'for', 'files', 'and', 'folders', 'In', 'the', 'search', 'for', 'files', 'and', 'folders', 'named', 'box', 'type', 'msn.cms', 'Click', 'search', 'now']","{0: [], 2: [], 7: [], 21: [], 23: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.24756536  0.37278038
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.15006731  0.08436494
   1.        ]
 [ 0.17269    -0.027609    0.49901    ... -0.30079532  0.52564824
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Right-Click', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'Click', 'to', 'select', 'the', 'file', 'and', 'printer', 'sharing', 'for', 'microsoft', 'networks', 'check', 'box', 'Click', 'ok']","{0: [], 6: [], 8: [], 14: [], 16: [], 18: [], 29: []}","[[ 0.          0.          0.         ...  0.28165919 -0.2445038
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ... -0.31357563  0.6247642
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ...  0.2132432   1.11368787
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'programs', 'point', 'to', 'administrative', 'tools', 'and', 'then', 'click', 'computer', 'management', 'Click', 'device', 'manager', 'Expand', 'the', 'modem', 'branch', 'right-click', 'your', 'modem', 'and', 'then', 'click', 'properties', 'Click', 'the', 'advanced', 'tab', 'Click', 'change', 'default', 'preferences', 'Configure', 'the', 'modem', 'settings', 'that', 'you', 'want', 'to', 'use', 'click', 'ok', 'and', 'then', 'click', 'ok']","{0: [], 2: [], 5: [], 11: [], 14: [], 17: [], 21: [], 26: [], 28: [], 32: [], 36: [], 45: [], 49: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.34628731  0.42952508
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.4141826  -0.32659757
   1.        ]
 [ 0.17269    -0.027609    0.49901    ... -0.41749448  0.23723778
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'display', 'On', 'the', 'appearance', 'tab', 'click', 'scrollbar', 'in', 'the', 'item', 'box', 'In', 'the', 'size', 'box', 'next', 'to', 'item', 'decrease', 'the', 'size', 'to', 'a', 'smaller', 'value', 'for', 'example', 'if', 'it', 'is', 'set', 'to', '16', 'the', 'default', 'change', 'it', 'to', '10', 'Click', 'ok']","{0: [], 2: [], 7: [], 10: [], 16: [], 29: [], 46: [], 50: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.22501497  0.11163552
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.14974312 -0.11130046
   1.        ]
 [ 0.17269    -0.027609    0.49901    ... -0.55564862  0.35249931
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'mmc', 'and', 'then', 'click', 'ok', 'On', 'the', 'console', 'menu', 'click', 'add/remove', 'snap-in', 'and', 'then', 'click', 'add', 'In', 'the', 'available', 'standalone', 'snap-ins', 'list', 'click', 'security', 'configuration', 'and', 'analysis', 'click', 'add', 'and', 'then', 'click', 'close', 'Click', 'ok', 'In', 'the', 'console', 'tree', 'right-click', 'security', 'configuration', 'and', 'analysis', 'and', 'then', 'click', 'open', 'database']","{0: [], 4: [], 10: [], 14: [], 20: [], 25: [], 33: [], 38: [], 42: [], 44: [], 50: [], 57: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.12340675 -0.06892686
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.17887118 -0.70628166
   1.        ]
 [-0.071953    0.23127     0.023731   ... -0.44271564  0.09254526
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'click', 'run', 'type', 'regedit', 'in', 'the', 'open', 'box', 'and', 'then', 'click', 'ok', 'In', 'registry', 'editor', 'locate', 'and', 'then', 'click', 'the', 'following', 'subkey', 'hkey_local_machine', '\\', 'system', '\\', 'currentcontrolset', '\\', 'services', '\\', 'tcpip', '\\', 'parameters', 'In', 'the', 'right', 'pane', 'right-click', 'enableicmpredirect', 'or', 'enableicmpredirects', 'and', 'then', 'click', 'modify', 'In', 'the', 'edit', 'dword', 'value', 'dialog', 'box', 'type', '1', 'in', 'the', 'value', 'data', 'box', 'and', 'then', 'click', 'ok']","{0: [], 2: [], 4: [], 12: [], 17: [], 20: [], 39: [], 45: [], 54: [], 63: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.09910165  0.15370694
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.11265243 -0.77618319
   1.        ]
 [-0.76673001 -0.35962     0.38721001 ... -0.27225164  0.31407034
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'start', 'menu', 'click', 'programs', 'point', 'to', 'accessories', 'point', 'to', 'communications', 'and', 'then', 'click', 'network', 'and', 'dial-up', 'connections', 'Right-Click', 'the', 'dial-up', 'icon', 'and', 'then', 'click', 'properties', 'In', 'the', 'network', 'connection', 'dialog', 'box', 'click', 'the', 'security', 'tab', 'In', 'security', 'options', 'click', 'advanced', '(custom', 'settings)', 'and', 'then', 'click', 'settings', 'In', 'the', 'advanced', 'security', 'settings', 'dialog', 'box', 'in', 'logon', 'security', 'click', 'properties', 'under', 'use', 'extensible', 'authentication', 'protocol', '(eap)', 'In', 'the', 'smart', 'card', 'or', 'other', 'certificate', 'properties', 'dialog', 'box', 'click', 'to', 'clear', 'the', 'validate', 'server', 'certificate', 'check', 'box', 'and', 'then', 'click', 'ok']","{4: [], 6: [], 9: [], 14: [], 19: [], 25: [], 33: [], 40: [], 46: [], 58: [], 76: [], 78: [], 87: []}","[[-0.21863    -0.42664     0.51959997 ... -0.07319203  0.02827132
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.0193707   0.03985255
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.73170918 -0.77232182
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Double-Click', 'my', 'computer', 'Double-Click', 'the', 'local', 'disk', '(c:)', 'drive', 'Right-Click', 'the', 'autoexec', 'file', 'and', 'then', 'click', 'properties', 'Click', 'the', 'security', 'tab', 'Click', 'to', 'clear', 'the', 'allow', 'inheritable', 'permissions', 'from', 'parent', 'to', 'propagate', 'to', 'this', 'object', 'check', 'box', 'In', 'the', 'security', 'dialog', 'box', 'that', 'appears', 'click', 'remove', 'Click', 'add', 'In', 'the', 'look', 'in', 'box', 'click', 'the', 'name', 'of', 'the', 'current', 'computer', 'In', 'the', 'name', 'box', 'click', 'system', 'and', 'then', 'click', 'add', 'Click', 'ok', 'Click', 'ok']","{0: [], 3: [], 9: [], 15: [], 17: [], 21: [], 23: [], 44: [], 46: [], 53: [], 64: [], 68: [], 70: [], 72: []}","[[ 0.          0.          0.         ...  0.35772303 -0.48197272
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.29103863  0.19458395
   1.        ]
 [-0.16298001  0.30140999  0.57977998 ... -0.16973583 -0.77711082
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['From', 'the', 'start', 'menu', 'point', 'to', 'programs', 'point', 'to', 'accessories', 'and', 'then', 'click', 'windows', 'explorer', 'From', 'the', 'tools', 'menu', 'click', 'folder', 'options', 'and', 'go', 'to', 'the', 'view', 'tab', 'In', 'the', 'advanced', 'settings', 'area', 'under', 'the', 'hidden', 'files', 'and', 'folders', 'select', 'show', 'hidden', 'files', 'and', 'folders', 'and', 'then', 'click', 'ok', 'In', 'the', 'left', 'pane', 'of', 'windows', 'explorer', 'expand', 'my', 'computer', 'Click', 'local', 'drive', '(c:)', 'In', 'the', 'right', 'pane', 'find', 'and', 'select', 'autoexec', 'right-click', 'this', 'file', 'Click', 'properties', 'from', 'the', 'pop-up', 'menu', 'On', 'the', 'general', 'tab', 'clear', 'the', 'hidden', 'attribute', 'and', 'then', 'click', 'ok']","{4: [], 7: [], 12: [], 19: [], 23: [], 39: [], 47: [], 56: [], 59: [], 67: [], 69: [], 71: [], 74: [], 84: [], 90: []}","[[ 0.30730999  0.24737     0.68230999 ...  0.28607678  0.29932064
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.11965707  0.58610511
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.96315551 -0.38331768
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'programs', 'Click', 'administrative', 'tools', 'and', 'then', 'click', 'computer', 'management', 'Click', 'system', 'tools', 'and', 'then', 'click', 'device', 'manager', 'Expand', 'ide', 'ata/atapi', 'controllers', 'Double-Click', 'the', 'secondary', 'ide', 'channel', 'for', 'which', 'you', 'want', 'to', 'configure', 'dma/pio', 'settings', 'Click', 'the', 'advanced', 'settings', 'tab', 'In', 'the', 'transfer', 'mode', 'box', 'click', 'either', 'pio', 'only', 'or', 'dma', 'if', 'available']","{0: [], 2: [], 5: [], 10: [], 13: [], 18: [], 21: [], 25: [], 35: [], 38: [], 48: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.03873944 -0.06885002
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.40845037 -0.51565069
   1.        ]
 [ 0.17269    -0.027609    0.49901    ... -0.61161196  0.14099297
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'click', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'phone', 'and', 'modem', 'options', 'Click', 'the', 'modems', 'tab', 'In', 'the', 'the', 'following', 'modems', 'are', 'installed', 'list', 'click', 'the', 'modem', 'that', 'you', 'want', 'to', 'remove', 'and', 'then', 'click', 'remove', 'Click', 'yes', 'in', 'response', 'to', 'the', 'are', 'you', 'sure', 'you', 'want', 'to', 'remove', 'the', 'selected', 'modem(s)', 'from', 'your', 'system', 'message']","{0: [], 2: [], 6: [], 9: [], 14: [], 26: [], 36: [], 38: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.36293834 -0.12479105
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.39187384 -0.66485125
   1.        ]
 [-0.76673001 -0.35962     0.38721001 ...  0.07948884 -0.07421926
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'click', 'control', 'panel', 'Double-Click', 'the', 'administrative', 'tools', 'icon', 'Double-Click', 'the', 'computer', 'management', 'icon', 'Expand', 'services', 'and', 'applications', 'Click', 'on', 'services', 'Double-Click', 'the', 'indexing', 'service', 'you', 'wish', 'to', 'enable', 'and', 'set', 'its', 'startup', 'to', 'automatic', 'or', 'manual']","{0: [], 2: [], 6: [], 9: [], 14: [], 19: [], 23: [], 26: [], 35: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.154075    0.10111971
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.02050503 -0.17347255
   1.        ]
 [ 0.17269    -0.027609    0.49901    ... -0.59762144  0.25743005
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'system', 'and', 'then', 'click', 'user', 'profiles', 'Click', 'administrator', 'and', 'then', 'click', 'copy', 'to', 'In', 'the', 'copy', 'profile', 'to', 'box', 'type', 'the', 'following', 'line', '%systemroot%\\profiles\\default', 'user', 'Click', 'change', 'In', 'the', 'look', 'in', 'box', 'click', 'the', 'name', 'of', 'the', 'current', 'computer', 'Click', 'everyone', 'click', 'add', 'and', 'then', 'click', 'ok']","{0: [], 2: [], 7: [], 10: [], 14: [], 17: [], 21: [], 30: [], 36: [], 43: [], 50: [], 52: [], 56: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.22501497  0.11163552
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.14974312 -0.11130046
   1.        ]
 [ 0.17269    -0.027609    0.49901    ... -0.55564862  0.35249931
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'administrative', 'tools', 'Double-Click', 'computer', 'management', 'Double-Click', 'the', 'services', 'and', 'applications', 'branch', 'to', 'expand', 'it', 'and', 'then', 'click', 'services', 'Click', 'performance', 'logs', 'and', 'alerts', 'click', 'action', 'and', 'then', 'click', 'start']","{0: [], 2: [], 7: [], 10: [], 13: [], 16: [], 23: [], 27: [], 29: [], 34: [], 38: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.22501497  0.11163552
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.14974312 -0.11130046
   1.        ]
 [ 0.17269    -0.027609    0.49901    ... -0.55564862  0.35249931
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'administrative', 'tools', 'and', 'then', 'click', 'services', 'Right-Click', 'netmeeting', 'remote', 'desktop', 'sharing', 'and', 'then', 'click', 'properties', 'In', 'the', 'startup', 'type', 'box', 'click', 'disabled', 'and', 'then', 'click', 'ok']","{0: [], 2: [], 7: [], 10: [], 15: [], 17: [], 24: [], 31: [], 35: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.22501497  0.11163552
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.14974312 -0.11130046
   1.        ]
 [ 0.17269    -0.027609    0.49901    ... -0.55564862  0.35249931
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'Point', 'to', 'programs', 'click', 'administration', 'tools', 'and', 'then', 'click', 'computer', 'management', 'In', 'computer', 'management', 'click', 'the', 'disk', 'management', 'folder', 'under', 'storage', 'option', 'you', 'may', 'need', 'to', 'click', 'the', 'plus', 'sign', '(+)', 'beside', 'storage', 'option', 'to', 'display', 'all', 'of', 'the', 'storage', 'options', 'Click', 'the', 'drive', 'c:', 'that', 'you', 'want', 'to', 'clean', 'up', 'Right-Click', 'the', 'drive', 'c:', 'and', 'then', 'click', 'properties', 'in', 'the', 'properties', 'dialog', 'box', 'click', 'disk', 'cleanup']","{0: [], 2: [], 5: [], 10: [], 16: [], 28: [], 37: [], 43: [], 53: [], 59: [], 66: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.0509816  -0.24503228
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.39738333 -1.0887655
   1.        ]
 [ 0.17269    -0.027609    0.49901    ... -0.11554856 -0.45611873
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'regedit', 'and', 'then', 'click', 'ok', 'Locate', 'and', 'click', 'the', 'following', 'registry', 'key', 'hkey_current_user', '\\', 'control', 'panel', '\\', 'desktop', 'In', 'the', 'right', 'pane', 'double-click', 'paintdesktopversion', 'Type', '1', 'in', 'the', 'value', 'data', 'box', 'and', 'then', 'click', 'ok', 'Click', 'exit', 'on', 'the', 'registry', 'menu']","{0: [], 4: [], 10: [], 14: [], 16: [], 18: [], 33: [], 35: [], 44: [], 46: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.12340675 -0.06892686
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.17887118 -0.70628166
   1.        ]
 [-0.071953    0.23127     0.023731   ... -0.44271564  0.09254526
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'printers', 'folder', 'click', 'server', 'properties', 'on', 'the', 'file', 'menu', 'Click', 'the', 'ports', 'tab', 'click', 'the', 'com2', 'port', 'you', 'want', 'to', 'remove', 'click', 'delete', 'port', 'and', 'then', 'click', 'yes']","{4: [], 11: [], 15: [], 23: [], 28: []}","[[ 0.085703   -0.22201     0.16569    ...  0.04462197 -0.36427435
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.28128204 -0.3631072
   1.        ]
 [-0.32999    -0.17665    -0.55931002 ...  0.01843003 -0.24207501
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'dcomcnfg', 'and', 'then', 'click', 'ok', 'In', 'the', 'distributed', 'com', 'configuration', 'properties', 'dialog', 'box', 'click', 'the', 'default', 'properties', 'tab', 'Click', 'to', 'select', 'the', 'enable', 'distributed', 'com', 'on', 'this', 'computer', 'check', 'box', 'Under', 'default', 'authentication', 'level', 'click', 'connect', 'Under', 'default', 'impersonation', 'level', 'click', 'identify', 'Click', 'the', 'applications', 'tab', 'click', '{000c101c-0000-0000-c000-000000000046}', 'and', 'then', 'click', 'properties', 'Click', 'the', 'general', 'tab', 'and', 'then', 'click', 'default', 'in', 'the', 'authentication', 'level', 'box', 'Click', 'the', 'security', 'tab', 'and', 'then', 'click', 'use', 'default', 'access', 'permissions', 'use', 'default', 'launch', 'permissions', 'and', 'use', 'default', 'configuration', 'permissions', 'Click', 'apply', 'and', 'then', 'click', 'ok']","{0: [], 4: [], 10: [], 14: [], 24: [], 29: [], 31: [], 45: [], 51: [], 53: [], 57: [], 61: [], 63: [], 69: [], 76: [], 82: [], 96: [], 100: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.12340675 -0.06892686
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.17887118 -0.70628166
   1.        ]
 [-0.071953    0.23127     0.023731   ... -0.44271564  0.09254526
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'network', 'and', 'dial-up', 'connections', 'Right-Click', 'the', 'icon', 'for', 'your', 'isp', 'and', 'then', 'click', 'properties', 'Click', 'the', 'networking', 'tab', 'click', 'internet', 'protocol', '(tcp/ip)', 'and', 'then', 'click', 'properties', 'Click', 'advanced', 'and', 'then', 'click', 'the', 'options', 'tab', 'Click', 'ip', 'security', 'and', 'then', 'click', 'properties', 'In', 'the', 'use', 'this', 'ip', 'security', 'policy', 'box', 'click', 'client', '(respond', 'only)', 'or', 'do', 'not', 'use', 'ipsec', 'Click', 'ok', 'or', 'close', 'until', 'all', 'dialog', 'boxes', 'are', 'closed']","{0: [], 2: [], 7: [], 12: [], 20: [], 22: [], 26: [], 32: [], 34: [], 38: [], 42: [], 47: [], 57: [], 66: [69], 69: [66]}","[[-0.76673001 -0.35962     0.38721001 ...  0.19437498  0.19431037
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.01189644  0.1104473
   1.        ]
 [ 0.17269    -0.027609    0.49901    ... -0.55489177  0.49441218
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'network', 'and', 'dial-up', 'connections', 'Right-Click', 'the', 'connection', 'you', 'want', 'to', 'use', 'to', 'connect', 'to', 'the', 'isp', 'and', 'then', 'click', 'properties', 'Click', 'the', 'networking', 'tab', 'Click', 'settings', 'Click', 'to', 'clear', 'the', 'negotiate', 'multi-link', 'for', 'single', 'link', 'connections', 'check', 'box', 'Click', 'ok', 'Click', 'ok']","{0: [], 2: [], 7: [], 10: [], 12: [], 20: [], 26: [], 28: [], 32: [], 34: [], 36: [], 46: [], 48: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.19437498  0.19431037
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.01189644  0.1104473
   1.        ]
 [ 0.17269    -0.027609    0.49901    ... -0.55489177  0.49441218
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
