tokens,act_ind,act_inds,obj_inds,state_with_label
"['Click', 'open', 'and', 'then', 'click', 'ok', 'In', 'the', 'manufacturers', 'list', 'click', 'hp', 'and', 'then', 'in', 'the', 'printers', 'list', 'click', 'hp', 'laserjet', '4si', 'click', 'next']",10,"[10, 18, 22]","[[11], []]","[[-0.176   0.0406 -0.0698 ...  0.1979 10.      1.    ]
 [-0.0766  0.0547 -0.0314 ...  0.1292  9.      1.    ]
 [-0.0314  0.0149 -0.0205 ...  0.0148  8.      1.    ]
 ...
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]]"
"['Click', 'open', 'and', 'then', 'click', 'ok', 'In', 'the', 'manufacturers', 'list', 'click', 'hp', 'and', 'then', 'in', 'the', 'printers', 'list', 'click', 'hp', 'laserjet', '4si', 'click', 'next']",18,"[10, 18, 22]","[[19, 20, 21], []]","[[-1.75999999e-01  4.06000018e-02 -6.97999969e-02 ...  1.97899997e-01
   1.80000000e+01  1.00000000e+00]
 [-7.66000003e-02  5.46999983e-02 -3.13999988e-02 ...  1.29199997e-01
   1.70000000e+01  1.00000000e+00]
 [-3.13999988e-02  1.48999998e-02 -2.05000006e-02 ...  1.48000000e-02
   1.60000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Click', 'open', 'and', 'then', 'click', 'ok', 'In', 'the', 'manufacturers', 'list', 'click', 'hp', 'and', 'then', 'in', 'the', 'printers', 'list', 'click', 'hp', 'laserjet', '4si', 'click', 'next']",22,"[10, 18, 22]","[[23], []]","[[-1.75999999e-01  4.06000018e-02 -6.97999969e-02 ...  1.97899997e-01
   2.20000000e+01  1.00000000e+00]
 [-7.66000003e-02  5.46999983e-02 -3.13999988e-02 ...  1.29199997e-01
   2.10000000e+01  1.00000000e+00]
 [-3.13999988e-02  1.48999998e-02 -2.05000006e-02 ...  1.48000000e-02
   2.00000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Click', 'start', 'and', 'then', 'click', 'run']",0,"[0, 4]","[[1], []]","[[-0.176   0.0406 -0.0698 ...  0.1979  0.      1.    ]
 [-0.1246  0.0086  0.009  ...  0.0515  1.      2.    ]
 [-0.0314  0.0149 -0.0205 ...  0.0148  2.      1.    ]
 ...
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]]"
"['Click', 'start', 'and', 'then', 'click', 'run']",4,"[0, 4]","[[5], []]","[[-0.176   0.0406 -0.0698 ...  0.1979  4.      1.    ]
 [-0.1246  0.0086  0.009  ...  0.0515  3.      1.    ]
 [-0.0314  0.0149 -0.0205 ...  0.0148  2.      1.    ]
 ...
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]]"
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'regedit', 'and', 'then', 'click', 'ok']",10,"[10, 14]","[[11], []]","[[-1.75999999e-01  4.06000018e-02 -6.97999969e-02 ...  1.97899997e-01
   1.00000000e+01  1.00000000e+00]
 [-1.24600001e-01  8.60000029e-03  8.99999961e-03 ...  5.15000001e-02
   9.00000000e+00  1.00000000e+00]
 [-3.13999988e-02  1.48999998e-02 -2.05000006e-02 ...  1.48000000e-02
   8.00000000e+00  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'regedit', 'and', 'then', 'click', 'ok']",14,"[10, 14]","[[15], []]","[[-1.75999999e-01  4.06000018e-02 -6.97999969e-02 ...  1.97899997e-01
   1.40000000e+01  1.00000000e+00]
 [-1.24600001e-01  8.60000029e-03  8.99999961e-03 ...  5.15000001e-02
   1.30000000e+01  1.00000000e+00]
 [-3.13999988e-02  1.48999998e-02 -2.05000006e-02 ...  1.48000000e-02
   1.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['In', 'the', 'open', 'box', 'type', 'regedit', 'and', 'then', 'click', 'ok', 'In', 'registry', 'editor', 'expand', 'the', 'following', 'registry', 'subkey', 'hkey_local_machine', '\\', 'system', '\\', 'currentcontrolset', '\\', 'control', '\\', 'session', 'manager']",13,[13],"[[16, 17], []]","[[-5.53999990e-02  3.51000018e-02  3.00999992e-02 ... -1.79999997e-03
   1.30000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   1.20000000e+01  1.00000000e+00]
 [-7.66000003e-02  5.46999983e-02 -3.13999988e-02 ...  1.29199997e-01
   1.10000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['In', 'registry', 'editor', 'expand', 'the', 'following', 'registry', 'subkey', 'hkey_local_machine', '\\', 'system', '\\', 'currentcontrolset', '\\', 'control', '\\', 'session', 'manager', 'Click', 'export', 'registry', 'file', 'on', 'the', 'registry', 'menu']",18,[18],"[[19, 20, 21], []]","[[-5.53999990e-02  3.51000018e-02  3.00999992e-02 ... -1.79999997e-03
   1.80000000e+01  1.00000000e+00]
 [ 1.84799999e-01 -1.79499999e-01 -4.98999991e-02 ... -1.64999999e-02
   1.70000000e+01  1.00000000e+00]
 [ 4.17000018e-02 -5.60999997e-02 -5.49999997e-02 ... -2.91000009e-02
   1.60000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Click', 'export', 'registry', 'file', 'on', 'the', 'registry', 'menu', 'In', 'the', 'file', 'name', 'box', 'type', 'session', 'manager', 'key', 'and', 'then', 'click', 'save']",13,"[13, 19]","[[14, 15, 16], []]","[[-0.176       0.0406     -0.0698     ...  0.1979     13.
   1.        ]
 [-0.0678     -0.13869999 -0.0372     ...  0.1198     12.
   1.        ]
 [ 0.1848     -0.1795     -0.0499     ... -0.0165     11.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'export', 'registry', 'file', 'on', 'the', 'registry', 'menu', 'In', 'the', 'file', 'name', 'box', 'type', 'session', 'manager', 'key', 'and', 'then', 'click', 'save']",19,"[13, 19]","[[20], []]","[[-1.75999999e-01  4.06000018e-02 -6.97999969e-02 ...  1.97899997e-01
   1.90000000e+01  1.00000000e+00]
 [-6.78000003e-02 -1.38699993e-01 -3.72000001e-02 ...  1.19800001e-01
   1.80000000e+01  1.00000000e+00]
 [ 1.84799999e-01 -1.79499999e-01 -4.98999991e-02 ... -1.64999999e-02
   1.70000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['In', 'the', 'file', 'name', 'box', 'type', 'session', 'manager', 'key', 'and', 'then', 'click', 'save', 'In', 'the', 'right', 'pane', 'of', 'the', 'registry', 'editor', 'window', 'right-click', 'resourcetimeoutcount', 'and', 'then', 'on', 'the', 'shortcut', 'menu', 'that', 'appears', 'click', 'delete']",22,"[22, 32]","[[23], []]","[[-5.53999990e-02  3.51000018e-02  3.00999992e-02 ... -1.79999997e-03
   2.20000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   2.10000000e+01  1.00000000e+00]
 [-1.19499996e-01 -1.81799993e-01  2.07599998e-01 ... -1.22500002e-01
   2.00000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['In', 'the', 'file', 'name', 'box', 'type', 'session', 'manager', 'key', 'and', 'then', 'click', 'save', 'In', 'the', 'right', 'pane', 'of', 'the', 'registry', 'editor', 'window', 'right-click', 'resourcetimeoutcount', 'and', 'then', 'on', 'the', 'shortcut', 'menu', 'that', 'appears', 'click', 'delete']",32,"[22, 32]","[[33], []]","[[-5.53999990e-02  3.51000018e-02  3.00999992e-02 ... -1.79999997e-03
   3.20000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   3.10000000e+01  1.00000000e+00]
 [-1.19499996e-01 -1.81799993e-01  2.07599998e-01 ... -1.22500002e-01
   3.00000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['In', 'the', 'right', 'pane', 'of', 'the', 'registry', 'editor', 'window', 'right-click', 'resourcetimeoutcount', 'and', 'then', 'on', 'the', 'shortcut', 'menu', 'that', 'appears', 'click', 'delete', 'On', 'the', 'confirm', 'value', 'delete', 'message', 'that', 'appears', 'click', 'yes']",29,[29],"[[30], []]","[[-5.53999990e-02  3.51000018e-02  3.00999992e-02 ... -1.79999997e-03
   2.90000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   2.80000000e+01  1.00000000e+00]
 [ 1.53000001e-02  2.31999997e-02 -1.02399997e-01 ...  3.89999989e-03
   2.70000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['On', 'the', 'confirm', 'value', 'delete', 'message', 'that', 'appears', 'click', 'yes', 'Click', 'exit', 'on', 'the', 'registry', 'menu']",10,[10],"[[11], []]","[[ 5.99000007e-02 -2.15000007e-02  1.33999996e-02 ... -9.26000029e-02
   1.00000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   9.00000000e+00  1.00000000e+00]
 [-3.66999991e-02  1.17799997e-01 -1.27999997e-02 ... -3.70000000e-03
   8.00000000e+00  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['On', 'the', 'computer', 'running', 'windows', '2000', 'right-click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties']",6,"[6, 12]","[[7, 8, 9], []]","[[ 0.0599 -0.0215  0.0134 ... -0.0926  6.      1.    ]
 [ 0.0897  0.016  -0.0571 ... -0.0259  5.      1.    ]
 [-0.0824 -0.0806 -0.1194 ... -0.1714  4.      1.    ]
 ...
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]]"
"['On', 'the', 'computer', 'running', 'windows', '2000', 'right-click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties']",12,"[6, 12]","[[13], []]","[[ 0.0599 -0.0215  0.0134 ... -0.0926 12.      1.    ]
 [ 0.0897  0.016  -0.0571 ... -0.0259 11.      1.    ]
 [-0.0824 -0.0806 -0.1194 ... -0.1714 10.      1.    ]
 ...
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]]"
"['On', 'the', 'computer', 'running', 'windows', '2000', 'right-click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Right-Click', 'the', 'direct', 'cable', 'connection', 'and', 'then', 'click', 'properties']",14,"[14, 21]","[[16, 17, 18], []]","[[ 5.99000007e-02 -2.15000007e-02  1.33999996e-02 ... -9.26000029e-02
   1.40000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   1.30000000e+01  1.00000000e+00]
 [-8.24000016e-02 -8.06000009e-02 -1.19400002e-01 ... -1.71399996e-01
   1.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['On', 'the', 'computer', 'running', 'windows', '2000', 'right-click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Right-Click', 'the', 'direct', 'cable', 'connection', 'and', 'then', 'click', 'properties']",21,"[14, 21]","[[22], []]","[[ 5.99000007e-02 -2.15000007e-02  1.33999996e-02 ... -9.26000029e-02
   2.10000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   2.00000000e+01  1.00000000e+00]
 [-8.24000016e-02 -8.06000009e-02 -1.19400002e-01 ... -1.71399996e-01
   1.90000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Right-Click', 'the', 'direct', 'cable', 'connection', 'and', 'then', 'click', 'properties', 'On', 'the', 'security', 'tab', 'click', 'advanced', '(custom', 'settings)', 'and', 'then', 'click', 'settings']",13,"[13, 19]","[[14], []]","[[-0.1957  0.1184 -0.2198 ... -0.061  13.      1.    ]
 [ 0.0897  0.016  -0.0571 ... -0.0259 12.      1.    ]
 [ 0.0803  0.1278 -0.0923 ... -0.0345 11.      1.    ]
 ...
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]]"
"['Right-Click', 'the', 'direct', 'cable', 'connection', 'and', 'then', 'click', 'properties', 'On', 'the', 'security', 'tab', 'click', 'advanced', '(custom', 'settings)', 'and', 'then', 'click', 'settings']",19,"[13, 19]","[[20], []]","[[-1.95700005e-01  1.18400000e-01 -2.19799995e-01 ... -6.10000007e-02
   1.90000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   1.80000000e+01  1.00000000e+00]
 [ 8.03000033e-02  1.27800003e-01 -9.22999978e-02 ... -3.44999991e-02
   1.70000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['On', 'the', 'security', 'tab', 'click', 'advanced', '(custom', 'settings)', 'and', 'then', 'click', 'settings', 'Click', 'to', 'select', 'the', 'allow', 'older', 'ms-chap', 'version', 'for', 'windows', '95', 'servers', 'check', 'box', 'click', 'ok', 'and', 'then', 'click', 'ok']",12,"[12, 14, 26, 30]","[[-1], []]","[[ 0.0599 -0.0215  0.0134 ... -0.0926 12.      1.    ]
 [ 0.0897  0.016  -0.0571 ... -0.0259 11.      1.    ]
 [ 0.1525 -0.0751 -0.0197 ...  0.0275 10.      1.    ]
 ...
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]]"
"['On', 'the', 'security', 'tab', 'click', 'advanced', '(custom', 'settings)', 'and', 'then', 'click', 'settings', 'Click', 'to', 'select', 'the', 'allow', 'older', 'ms-chap', 'version', 'for', 'windows', '95', 'servers', 'check', 'box', 'click', 'ok', 'and', 'then', 'click', 'ok']",14,"[12, 14, 26, 30]","[[24, 25], []]","[[ 5.99000007e-02 -2.15000007e-02  1.33999996e-02 ... -9.26000029e-02
   1.40000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   1.30000000e+01  1.00000000e+00]
 [ 1.52500004e-01 -7.50999972e-02 -1.97000001e-02 ...  2.74999999e-02
   1.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['On', 'the', 'security', 'tab', 'click', 'advanced', '(custom', 'settings)', 'and', 'then', 'click', 'settings', 'Click', 'to', 'select', 'the', 'allow', 'older', 'ms-chap', 'version', 'for', 'windows', '95', 'servers', 'check', 'box', 'click', 'ok', 'and', 'then', 'click', 'ok']",26,"[12, 14, 26, 30]","[[27], []]","[[ 5.99000007e-02 -2.15000007e-02  1.33999996e-02 ... -9.26000029e-02
   2.60000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   2.50000000e+01  1.00000000e+00]
 [ 1.52500004e-01 -7.50999972e-02 -1.97000001e-02 ...  2.74999999e-02
   2.40000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['On', 'the', 'security', 'tab', 'click', 'advanced', '(custom', 'settings)', 'and', 'then', 'click', 'settings', 'Click', 'to', 'select', 'the', 'allow', 'older', 'ms-chap', 'version', 'for', 'windows', '95', 'servers', 'check', 'box', 'click', 'ok', 'and', 'then', 'click', 'ok']",30,"[12, 14, 26, 30]","[[31], []]","[[ 5.99000007e-02 -2.15000007e-02  1.33999996e-02 ... -9.26000029e-02
   3.00000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   2.90000000e+01  1.00000000e+00]
 [ 1.52500004e-01 -7.50999972e-02 -1.97000001e-02 ...  2.74999999e-02
   2.80000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'and', 'then', 'double-click', 'scheduled', 'tasks']",0,"[0, 2, 5, 10]","[[1], []]","[[-0.176   0.0406 -0.0698 ...  0.1979  0.      1.    ]
 [-0.1246  0.0086  0.009  ...  0.0515  1.      2.    ]
 [ 0.0557  0.0413 -0.0144 ...  0.0486  2.      1.    ]
 ...
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'and', 'then', 'double-click', 'scheduled', 'tasks']",2,"[0, 2, 5, 10]","[[4], []]","[[-0.176   0.0406 -0.0698 ...  0.1979  2.      1.    ]
 [-0.1246  0.0086  0.009  ...  0.0515  1.      1.    ]
 [ 0.0557  0.0413 -0.0144 ...  0.0486  0.      1.    ]
 ...
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'and', 'then', 'double-click', 'scheduled', 'tasks']",5,"[0, 2, 5, 10]","[[6, 7], []]","[[-0.176   0.0406 -0.0698 ...  0.1979  5.      1.    ]
 [-0.1246  0.0086  0.009  ...  0.0515  4.      1.    ]
 [ 0.0557  0.0413 -0.0144 ...  0.0486  3.      1.    ]
 ...
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'and', 'then', 'double-click', 'scheduled', 'tasks']",10,"[0, 2, 5, 10]","[[11, 12], []]","[[-1.75999999e-01  4.06000018e-02 -6.97999969e-02 ...  1.97899997e-01
   1.00000000e+01  1.00000000e+00]
 [-1.24600001e-01  8.60000029e-03  8.99999961e-03 ...  5.15000001e-02
   9.00000000e+00  1.00000000e+00]
 [ 5.57000004e-02  4.12999988e-02 -1.43999998e-02 ...  4.85999994e-02
   8.00000000e+00  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'and', 'then', 'double-click', 'scheduled', 'tasks', 'Right-Click', 'the', 'task', 'you', 'want', 'to', 'disable', 'and', 'then', 'click', 'properties']",13,"[13, 22]","[[15], []]","[[-1.75999999e-01  4.06000018e-02 -6.97999969e-02 ...  1.97899997e-01
   1.30000000e+01  1.00000000e+00]
 [-1.24600001e-01  8.60000029e-03  8.99999961e-03 ...  5.15000001e-02
   1.20000000e+01  1.00000000e+00]
 [ 5.57000004e-02  4.12999988e-02 -1.43999998e-02 ...  4.85999994e-02
   1.10000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'and', 'then', 'double-click', 'scheduled', 'tasks', 'Right-Click', 'the', 'task', 'you', 'want', 'to', 'disable', 'and', 'then', 'click', 'properties']",22,"[13, 22]","[[23], []]","[[-1.75999999e-01  4.06000018e-02 -6.97999969e-02 ...  1.97899997e-01
   2.20000000e+01  1.00000000e+00]
 [-1.24600001e-01  8.60000029e-03  8.99999961e-03 ...  5.15000001e-02
   2.10000000e+01  1.00000000e+00]
 [ 5.57000004e-02  4.12999988e-02 -1.43999998e-02 ...  4.85999994e-02
   2.00000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
