tokens,exclusive_related_actions,state_with_label
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'double-click', 'administrative', 'tools', 'and', 'then', 'double-click', 'computer', 'management', 'If', 'it', 'is', 'not', 'already', 'expanded', 'expand', 'the', 'storage', 'branch', 'and', 'then', 'click', 'the', 'disk', 'management', 'folder', 'to', 'open', 'it', 'On', 'the', 'action', 'menu', 'click', 'restore', 'basic', 'disk', 'configuration']","{0: [], 2: [], 5: [], 8: [], 13: [], 22: [], 28: [], 34: [], 40: []}","[[-0.76673001 -0.35962     0.38721001 ... -0.22149478  0.45684484
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.04851507  0.76695251
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.16885507  0.68397009
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'In', 'the', 'network', 'and', 'dial-up', 'connections', 'window', 'on', 'the', 'advanced', 'menu', 'click', 'optional', 'networking', 'components', 'In', 'the', 'windows', 'optional', 'networking', 'components', 'wizard', 'click', 'to', 'select', 'the', 'networking', 'services', 'check', 'box', 'and', 'then', 'click', 'details', 'In', 'the', 'networking', 'services', 'dialog', 'box', 'click', 'to', 'select', 'the', 'rip', 'listener', 'check', 'box', 'click', 'ok', 'and', 'then', 'click', 'next', 'Insert', 'the', 'operating', 'system', 'installation', 'disc', 'when', 'you', 'are', 'prompted', 'click', 'ok', 'and', 'dns', 'is', 'reinstalled']","{0: [], 6: [], 19: [], 30: [], 32: [], 40: [], 48: [], 50: [], 56: [], 60: [], 62: [], 72: []}","[[ 0.          0.          0.         ... -0.04052559  0.45338792
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.18060389  0.0890279
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ... -0.1585346  -0.52268243
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Right-Click', 'the', 'network', 'adapter', 'that', 'is', 'connected', 'to', 'the', 'network', 'that', 'the', 'computers', 'running', 'windows', '95/windows', '98', 'are', 'using', 'usually', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'Click', 'internet', 'protocol', '(tcp/ip)', 'and', 'then', 'click', 'properties', 'Click', 'the', 'advanced', 'button', 'On', 'the', 'wins', 'tab', 'click', 'enable', 'netbios', 'over', 'tcp/ip', 'and', 'then', 'click', 'ok', 'Click', 'ok', 'and', 'then', 'click', 'ok']","{0: [], 6: [], 8: [], 33: [], 35: [], 41: [], 43: [], 51: [], 58: [], 60: [], 64: []}","[[ 0.          0.          0.         ... -0.04052559  0.45338792
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.18060389  0.0890279
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ... -0.1585346  -0.52268243
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'on', 'the', 'taskbar', 'and', 'then', 'click', 'run', 'Type', 'the', 'following', 'in', 'the', 'open', 'box', 'tlntsvr', '/service', 'Start', 'the', 'telnet', 'server', 'service', 'by', 'clicking', 'ok']","{0: [], 7: [], 9: [], 18: [], 24: []}","[[-0.76673001 -0.35962     0.38721001 ... -0.17517962  0.415429
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.01534697  0.02682478
   1.        ]
 [-0.21863    -0.42664     0.51959997 ...  0.04469501  0.55609918
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'search', 'and', 'then', 'click', 'for', 'files', 'and', 'folders', 'In', 'the', 'search', 'for', 'files', 'and', 'folders', 'named', 'box', 'type', 'msn.cms', 'Click', 'search', 'now']","{0: [], 2: [], 7: [], 21: [], 23: []}","[[-0.76673001 -0.35962     0.38721001 ... -0.28221515  0.33362657
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.01254563  0.57774746
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.15530013  0.48528305
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Right-Click', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'Click', 'to', 'select', 'the', 'file', 'and', 'printer', 'sharing', 'for', 'microsoft', 'networks', 'check', 'box', 'Click', 'ok']","{0: [], 6: [], 8: [], 14: [], 16: [], 18: [], 29: []}","[[ 0.          0.          0.         ... -0.04052559  0.45338792
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.18060389  0.0890279
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ... -0.1585346  -0.52268243
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'programs', 'point', 'to', 'administrative', 'tools', 'and', 'then', 'click', 'computer', 'management', 'Click', 'device', 'manager', 'Expand', 'the', 'modem', 'branch', 'right-click', 'your', 'modem', 'and', 'then', 'click', 'properties', 'Click', 'the', 'advanced', 'tab', 'Click', 'change', 'default', 'preferences', 'Configure', 'the', 'modem', 'settings', 'that', 'you', 'want', 'to', 'use', 'click', 'ok', 'and', 'then', 'click', 'ok']","{0: [], 2: [], 5: [], 11: [], 14: [], 17: [], 21: [], 26: [], 28: [], 32: [], 36: [], 45: [], 49: []}","[[-0.76673001 -0.35962     0.38721001 ... -0.10864039  0.39190674
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.08877507  0.66804659
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.04638963  0.45426223
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'display', 'On', 'the', 'appearance', 'tab', 'click', 'scrollbar', 'in', 'the', 'item', 'box', 'In', 'the', 'size', 'box', 'next', 'to', 'item', 'decrease', 'the', 'size', 'to', 'a', 'smaller', 'value', 'for', 'example', 'if', 'it', 'is', 'set', 'to', '16', 'the', 'default', 'change', 'it', 'to', '10', 'Click', 'ok']","{0: [], 2: [], 7: [], 10: [], 16: [], 29: [], 46: [], 50: []}","[[-0.76673001 -0.35962     0.38721001 ... -0.16190204  0.4007301
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.11415233  0.69063377
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.11540128  0.49702913
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'mmc', 'and', 'then', 'click', 'ok', 'On', 'the', 'console', 'menu', 'click', 'add/remove', 'snap-in', 'and', 'then', 'click', 'add', 'In', 'the', 'available', 'standalone', 'snap-ins', 'list', 'click', 'security', 'configuration', 'and', 'analysis', 'click', 'add', 'and', 'then', 'click', 'close', 'Click', 'ok', 'In', 'the', 'console', 'tree', 'right-click', 'security', 'configuration', 'and', 'analysis', 'and', 'then', 'click', 'open', 'database']","{0: [], 4: [], 10: [], 14: [], 20: [], 25: [], 33: [], 38: [], 42: [], 44: [], 50: [], 57: []}","[[-0.76673001 -0.35962     0.38721001 ... -0.13248754  0.49752021
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.02104733  0.32295096
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.04598499  0.47013879
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'click', 'run', 'type', 'regedit', 'in', 'the', 'open', 'box', 'and', 'then', 'click', 'ok', 'In', 'registry', 'editor', 'locate', 'and', 'then', 'click', 'the', 'following', 'subkey', 'hkey_local_machine', '\\', 'system', '\\', 'currentcontrolset', '\\', 'services', '\\', 'tcpip', '\\', 'parameters', 'In', 'the', 'right', 'pane', 'right-click', 'enableicmpredirect', 'or', 'enableicmpredirects', 'and', 'then', 'click', 'modify', 'In', 'the', 'edit', 'dword', 'value', 'dialog', 'box', 'type', '1', 'in', 'the', 'value', 'data', 'box', 'and', 'then', 'click', 'ok']","{0: [], 2: [], 4: [], 12: [], 17: [], 20: [], 39: [], 45: [], 54: [], 63: []}","[[-0.76673001 -0.35962     0.38721001 ... -0.12764086  0.39502674
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.02155776  0.46174139
   1.        ]
 [-0.76673001 -0.35962     0.38721001 ... -0.07281638  0.44954303
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'start', 'menu', 'click', 'programs', 'point', 'to', 'accessories', 'point', 'to', 'communications', 'and', 'then', 'click', 'network', 'and', 'dial-up', 'connections', 'Right-Click', 'the', 'dial-up', 'icon', 'and', 'then', 'click', 'properties', 'In', 'the', 'network', 'connection', 'dialog', 'box', 'click', 'the', 'security', 'tab', 'In', 'security', 'options', 'click', 'advanced', '(custom', 'settings)', 'and', 'then', 'click', 'settings', 'In', 'the', 'advanced', 'security', 'settings', 'dialog', 'box', 'in', 'logon', 'security', 'click', 'properties', 'under', 'use', 'extensible', 'authentication', 'protocol', '(eap)', 'In', 'the', 'smart', 'card', 'or', 'other', 'certificate', 'properties', 'dialog', 'box', 'click', 'to', 'clear', 'the', 'validate', 'server', 'certificate', 'check', 'box', 'and', 'then', 'click', 'ok']","{4: [], 6: [], 9: [], 14: [], 19: [], 25: [], 33: [], 40: [], 46: [], 58: [], 76: [], 78: [], 87: []}","[[-0.21863    -0.42664     0.51959997 ...  0.16829053  1.1771481
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.00595867  0.83292913
   1.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.15656133  0.62580538
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Double-Click', 'my', 'computer', 'Double-Click', 'the', 'local', 'disk', '(c:)', 'drive', 'Right-Click', 'the', 'autoexec', 'file', 'and', 'then', 'click', 'properties', 'Click', 'the', 'security', 'tab', 'Click', 'to', 'clear', 'the', 'allow', 'inheritable', 'permissions', 'from', 'parent', 'to', 'propagate', 'to', 'this', 'object', 'check', 'box', 'In', 'the', 'security', 'dialog', 'box', 'that', 'appears', 'click', 'remove', 'Click', 'add', 'In', 'the', 'look', 'in', 'box', 'click', 'the', 'name', 'of', 'the', 'current', 'computer', 'In', 'the', 'name', 'box', 'click', 'system', 'and', 'then', 'click', 'add', 'Click', 'ok', 'Click', 'ok']","{0: [], 3: [], 9: [], 15: [], 17: [], 21: [], 23: [], 44: [], 46: [], 53: [], 64: [], 68: [], 70: [], 72: []}","[[ 0.          0.          0.         ... -0.13456902  0.22056143
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.19683173  0.39271411
   1.        ]
 [-0.16298001  0.30140999  0.57977998 ... -0.05176385  0.59074455
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['From', 'the', 'start', 'menu', 'point', 'to', 'programs', 'point', 'to', 'accessories', 'and', 'then', 'click', 'windows', 'explorer', 'From', 'the', 'tools', 'menu', 'click', 'folder', 'options', 'and', 'go', 'to', 'the', 'view', 'tab', 'In', 'the', 'advanced', 'settings', 'area', 'under', 'the', 'hidden', 'files', 'and', 'folders', 'select', 'show', 'hidden', 'files', 'and', 'folders', 'and', 'then', 'click', 'ok', 'In', 'the', 'left', 'pane', 'of', 'windows', 'explorer', 'expand', 'my', 'computer', 'Click', 'local', 'drive', '(c:)', 'In', 'the', 'right', 'pane', 'find', 'and', 'select', 'autoexec', 'right-click', 'this', 'file', 'Click', 'properties', 'from', 'the', 'pop-up', 'menu', 'On', 'the', 'general', 'tab', 'clear', 'the', 'hidden', 'attribute', 'and', 'then', 'click', 'ok']","{4: [], 7: [], 12: [], 19: [], 23: [], 39: [], 47: [], 56: [], 59: [], 67: [], 69: [], 71: [], 74: [], 84: [], 90: []}","[[ 0.30730999  0.24737     0.68230999 ... -0.26959863  0.80376214
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.02309574  0.87359345
   1.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.38208619  0.58261025
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'programs', 'Click', 'administrative', 'tools', 'and', 'then', 'click', 'computer', 'management', 'Click', 'system', 'tools', 'and', 'then', 'click', 'device', 'manager', 'Expand', 'ide', 'ata/atapi', 'controllers', 'Double-Click', 'the', 'secondary', 'ide', 'channel', 'for', 'which', 'you', 'want', 'to', 'configure', 'dma/pio', 'settings', 'Click', 'the', 'advanced', 'settings', 'tab', 'In', 'the', 'transfer', 'mode', 'box', 'click', 'either', 'pio', 'only', 'or', 'dma', 'if', 'available']","{0: [], 2: [], 5: [], 10: [], 13: [], 18: [], 21: [], 25: [], 35: [], 38: [], 48: []}","[[-0.76673001 -0.35962     0.38721001 ... -0.34900951  0.1695724
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.02261945  0.49027327
   1.        ]
 [ 0.17269    -0.027609    0.49901    ... -0.09960246  0.28674057
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'click', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'phone', 'and', 'modem', 'options', 'Click', 'the', 'modems', 'tab', 'In', 'the', 'the', 'following', 'modems', 'are', 'installed', 'list', 'click', 'the', 'modem', 'that', 'you', 'want', 'to', 'remove', 'and', 'then', 'click', 'remove', 'Click', 'yes', 'in', 'response', 'to', 'the', 'are', 'you', 'sure', 'you', 'want', 'to', 'remove', 'the', 'selected', 'modem(s)', 'from', 'your', 'system', 'message']","{0: [], 2: [], 6: [], 9: [], 14: [], 26: [], 36: [], 38: []}","[[-0.76673001 -0.35962     0.38721001 ... -0.06634774  0.47402313
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.02069342  0.42216694
   1.        ]
 [-0.76673001 -0.35962     0.38721001 ... -0.15335971  0.43876702
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'click', 'control', 'panel', 'Double-Click', 'the', 'administrative', 'tools', 'icon', 'Double-Click', 'the', 'computer', 'management', 'icon', 'Expand', 'services', 'and', 'applications', 'Click', 'on', 'services', 'Double-Click', 'the', 'indexing', 'service', 'you', 'wish', 'to', 'enable', 'and', 'set', 'its', 'startup', 'to', 'automatic', 'or', 'manual']","{0: [], 2: [], 6: [], 9: [], 14: [], 19: [], 23: [], 26: [], 35: []}","[[-0.76673001 -0.35962     0.38721001 ... -0.22336613  0.35883129
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.07284458  0.65853602
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.10216026  0.48637396
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'system', 'and', 'then', 'click', 'user', 'profiles', 'Click', 'administrator', 'and', 'then', 'click', 'copy', 'to', 'In', 'the', 'copy', 'profile', 'to', 'box', 'type', 'the', 'following', 'line', '%systemroot%\\profiles\\default', 'user', 'Click', 'change', 'In', 'the', 'look', 'in', 'box', 'click', 'the', 'name', 'of', 'the', 'current', 'computer', 'Click', 'everyone', 'click', 'add', 'and', 'then', 'click', 'ok']","{0: [], 2: [], 7: [], 10: [], 14: [], 17: [], 21: [], 30: [], 36: [], 43: [], 50: [], 52: [], 56: []}","[[-0.76673001 -0.35962     0.38721001 ... -0.16190204  0.4007301
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.11415233  0.69063377
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.11540128  0.49702913
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'administrative', 'tools', 'Double-Click', 'computer', 'management', 'Double-Click', 'the', 'services', 'and', 'applications', 'branch', 'to', 'expand', 'it', 'and', 'then', 'click', 'services', 'Click', 'performance', 'logs', 'and', 'alerts', 'click', 'action', 'and', 'then', 'click', 'start']","{0: [], 2: [], 7: [], 10: [], 13: [], 16: [], 23: [], 27: [], 29: [], 34: [], 38: []}","[[-0.76673001 -0.35962     0.38721001 ... -0.16190204  0.4007301
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.11415233  0.69063377
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.11540128  0.49702913
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'administrative', 'tools', 'and', 'then', 'click', 'services', 'Right-Click', 'netmeeting', 'remote', 'desktop', 'sharing', 'and', 'then', 'click', 'properties', 'In', 'the', 'startup', 'type', 'box', 'click', 'disabled', 'and', 'then', 'click', 'ok']","{0: [], 2: [], 7: [], 10: [], 15: [], 17: [], 24: [], 31: [], 35: []}","[[-0.76673001 -0.35962     0.38721001 ... -0.16190204  0.4007301
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.11415233  0.69063377
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.11540128  0.49702913
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'Point', 'to', 'programs', 'click', 'administration', 'tools', 'and', 'then', 'click', 'computer', 'management', 'In', 'computer', 'management', 'click', 'the', 'disk', 'management', 'folder', 'under', 'storage', 'option', 'you', 'may', 'need', 'to', 'click', 'the', 'plus', 'sign', '(+)', 'beside', 'storage', 'option', 'to', 'display', 'all', 'of', 'the', 'storage', 'options', 'Click', 'the', 'drive', 'c:', 'that', 'you', 'want', 'to', 'clean', 'up', 'Right-Click', 'the', 'drive', 'c:', 'and', 'then', 'click', 'properties', 'in', 'the', 'properties', 'dialog', 'box', 'click', 'disk', 'cleanup']","{0: [], 2: [], 5: [], 10: [], 16: [], 28: [], 37: [], 43: [], 53: [], 59: [], 66: []}","[[-0.76673001 -0.35962     0.38721001 ... -0.19079341  0.04756122
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.0541626   0.2385136
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.06574184  0.13413797
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'regedit', 'and', 'then', 'click', 'ok', 'Locate', 'and', 'click', 'the', 'following', 'registry', 'key', 'hkey_current_user', '\\', 'control', 'panel', '\\', 'desktop', 'In', 'the', 'right', 'pane', 'double-click', 'paintdesktopversion', 'Type', '1', 'in', 'the', 'value', 'data', 'box', 'and', 'then', 'click', 'ok', 'Click', 'exit', 'on', 'the', 'registry', 'menu']","{0: [], 4: [], 10: [], 14: [], 16: [], 18: [], 33: [], 35: [], 44: [], 46: []}","[[-0.76673001 -0.35962     0.38721001 ... -0.13248754  0.49752021
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.02104733  0.32295096
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.04598499  0.47013879
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'printers', 'folder', 'click', 'server', 'properties', 'on', 'the', 'file', 'menu', 'Click', 'the', 'ports', 'tab', 'click', 'the', 'com2', 'port', 'you', 'want', 'to', 'remove', 'click', 'delete', 'port', 'and', 'then', 'click', 'yes']","{4: [], 11: [], 15: [], 23: [], 28: []}","[[ 0.085703   -0.22201     0.16569    ... -0.042974    0.5939312
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.0204889   0.80002856
   1.        ]
 [-0.32999    -0.17665    -0.55931002 ... -0.12011185  0.38682571
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'dcomcnfg', 'and', 'then', 'click', 'ok', 'In', 'the', 'distributed', 'com', 'configuration', 'properties', 'dialog', 'box', 'click', 'the', 'default', 'properties', 'tab', 'Click', 'to', 'select', 'the', 'enable', 'distributed', 'com', 'on', 'this', 'computer', 'check', 'box', 'Under', 'default', 'authentication', 'level', 'click', 'connect', 'Under', 'default', 'impersonation', 'level', 'click', 'identify', 'Click', 'the', 'applications', 'tab', 'click', '{000c101c-0000-0000-c000-000000000046}', 'and', 'then', 'click', 'properties', 'Click', 'the', 'general', 'tab', 'and', 'then', 'click', 'default', 'in', 'the', 'authentication', 'level', 'box', 'Click', 'the', 'security', 'tab', 'and', 'then', 'click', 'use', 'default', 'access', 'permissions', 'use', 'default', 'launch', 'permissions', 'and', 'use', 'default', 'configuration', 'permissions', 'Click', 'apply', 'and', 'then', 'click', 'ok']","{0: [], 4: [], 10: [], 14: [], 24: [], 29: [], 31: [], 45: [], 51: [], 53: [], 57: [], 61: [], 63: [], 69: [], 76: [], 82: [], 96: [], 100: []}","[[-0.76673001 -0.35962     0.38721001 ... -0.13248754  0.49752021
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.02104733  0.32295096
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.04598499  0.47013879
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'network', 'and', 'dial-up', 'connections', 'Right-Click', 'the', 'icon', 'for', 'your', 'isp', 'and', 'then', 'click', 'properties', 'Click', 'the', 'networking', 'tab', 'click', 'internet', 'protocol', '(tcp/ip)', 'and', 'then', 'click', 'properties', 'Click', 'advanced', 'and', 'then', 'click', 'the', 'options', 'tab', 'Click', 'ip', 'security', 'and', 'then', 'click', 'properties', 'In', 'the', 'use', 'this', 'ip', 'security', 'policy', 'box', 'click', 'client', '(respond', 'only)', 'or', 'do', 'not', 'use', 'ipsec', 'Click', 'ok', 'or', 'close', 'until', 'all', 'dialog', 'boxes', 'are', 'closed']","{0: [], 2: [], 7: [], 12: [], 20: [], 22: [], 26: [], 32: [], 34: [], 38: [], 42: [], 47: [], 57: [], 66: [69], 69: [66]}","[[-0.76673001 -0.35962     0.38721001 ... -0.14257082  0.37856615
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.031812    0.51617974
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.19152531  0.36202702
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'network', 'and', 'dial-up', 'connections', 'Right-Click', 'the', 'connection', 'you', 'want', 'to', 'use', 'to', 'connect', 'to', 'the', 'isp', 'and', 'then', 'click', 'properties', 'Click', 'the', 'networking', 'tab', 'Click', 'settings', 'Click', 'to', 'clear', 'the', 'negotiate', 'multi-link', 'for', 'single', 'link', 'connections', 'check', 'box', 'Click', 'ok', 'Click', 'ok']","{0: [], 2: [], 7: [], 10: [], 12: [], 20: [], 26: [], 28: [], 32: [], 34: [], 36: [], 46: [], 48: []}","[[-0.76673001 -0.35962     0.38721001 ... -0.14257082  0.37856615
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.031812    0.51617974
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.19152531  0.36202702
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'programs', 'point', 'to', 'administrative', 'tools', 'and', 'then', 'click', 'computer', 'management', 'Double-Click', 'local', 'users', 'and', 'groups', 'Click', 'users', 'and', 'then', 'double-click', 'the', 'user', 'you', 'want', 'to', 'add', 'to', 'the', 'local', 'administrator', 'group', 'or', 'the', 'power', 'user', 'group', 'Click', 'the', 'member', 'of', 'tab', 'click', 'add', 'and', 'then', 'click', 'either', 'the', 'administrators', 'or', 'power', 'users', 'group', 'Click', 'add', 'click', 'ok', 'and', 'then', 'click', 'ok']","{0: [], 2: [], 5: [], 11: [], 14: [], 19: [], 23: [], 40: [], 45: [], 49: [], 57: [], 59: [], 63: []}","[[-0.76673001 -0.35962     0.38721001 ... -0.10864039  0.39190674
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.08877507  0.66804659
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.04638963  0.45426223
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
