tokens,act_ind,act_inds,obj_inds,state_with_label
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'regedit', 'and', 'then', 'click', 'ok']",10,"[10, 14]","[[11], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.50884277 10.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.2060747   9.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.83158588  8.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'regedit', 'and', 'then', 'click', 'ok']",14,"[10, 14]","[[15], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.50884277 14.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.2060747  13.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.83158588 12.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'open', 'box', 'type', 'regedit', 'and', 'then', 'click', 'ok', 'Locate', 'and', 'click', 'the', 'following', 'registry', 'key', 'hkey_current_user', '\\', 'control', 'panel', '\\', 'desktop']",10,"[10, 12]","[[14, 15], []]","[[ 0.085703   -0.22201     0.16569    ...  0.75405383 10.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.8715539   9.
   1.        ]
 [-0.61034     0.60236001  0.61764997 ...  0.63259208  8.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'open', 'box', 'type', 'regedit', 'and', 'then', 'click', 'ok', 'Locate', 'and', 'click', 'the', 'following', 'registry', 'key', 'hkey_current_user', '\\', 'control', 'panel', '\\', 'desktop']",12,"[10, 12]","[[14, 15], []]","[[ 0.085703   -0.22201     0.16569    ...  0.75405383 12.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.8715539  11.
   1.        ]
 [-0.61034     0.60236001  0.61764997 ...  0.63259208 10.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Locate', 'and', 'click', 'the', 'following', 'registry', 'key', 'hkey_current_user', '\\', 'control', 'panel', '\\', 'desktop', 'In', 'the', 'right', 'pane', 'double-click', 'paintdesktopversion']",17,[17],"[[18], []]","[[-0.49678999 -0.30432001 -0.17178001 ...  0.49593791 17.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.50446153 16.
   1.        ]
 [-0.76673001 -0.35962     0.38721001 ...  0.35541898 15.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'right', 'pane', 'double-click', 'paintdesktopversion', 'Type', '1', 'in', 'the', 'value', 'data', 'box', 'and', 'then', 'click', 'ok']",6,"[6, 15]","[[7], []]","[[ 0.085703   -0.22201     0.16569    ...  0.94549227  6.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  1.55108356  5.
   1.        ]
 [ 0.1006      0.20405     0.46026999 ...  0.81583399  4.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'right', 'pane', 'double-click', 'paintdesktopversion', 'Type', '1', 'in', 'the', 'value', 'data', 'box', 'and', 'then', 'click', 'ok']",15,"[6, 15]","[[16], []]","[[ 0.085703   -0.22201     0.16569    ...  0.94549227 15.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  1.55108356 14.
   1.        ]
 [ 0.1006      0.20405     0.46026999 ...  0.81583399 13.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Type', '1', 'in', 'the', 'value', 'data', 'box', 'and', 'then', 'click', 'ok', 'Click', 'exit', 'on', 'the', 'registry', 'menu']",11,[11],"[[12], []]","[[-4.69410002e-01  1.02320004e+00  5.24169998e-03 ... -6.26277804e-01
   1.10000000e+01  1.00000000e+00]
 [-3.22189987e-01  6.46319985e-01  2.73119994e-02 ... -1.60975516e-01
   1.00000000e+01  1.00000000e+00]
 [ 8.57030004e-02 -2.22010002e-01  1.65690005e-01 ...  2.43050829e-01
   9.00000000e+00  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['In', 'the', 'printers', 'folder', 'click', 'server', 'properties', 'on', 'the', 'file', 'menu']",4,[4],"[[5, 6], []]","[[ 0.085703   -0.22201     0.16569    ...  0.5939312   4.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.80002856  3.
   1.        ]
 [-0.32999    -0.17665    -0.55931002 ...  0.38682571  2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'printers', 'folder', 'click', 'server', 'properties', 'on', 'the', 'file', 'menu', 'Click', 'the', 'ports', 'tab', 'click', 'the', 'com2', 'port', 'you', 'want', 'to', 'remove', 'click', 'delete', 'port', 'and', 'then', 'click', 'yes']",11,"[11, 15, 23, 28]","[[13, 14], []]","[[ 0.085703   -0.22201     0.16569    ...  0.7053653  11.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.98621565 10.
   1.        ]
 [-0.32999    -0.17665    -0.55931002 ...  0.30264151  9.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'printers', 'folder', 'click', 'server', 'properties', 'on', 'the', 'file', 'menu', 'Click', 'the', 'ports', 'tab', 'click', 'the', 'com2', 'port', 'you', 'want', 'to', 'remove', 'click', 'delete', 'port', 'and', 'then', 'click', 'yes']",15,"[11, 15, 23, 28]","[[17, 18], []]","[[ 0.085703   -0.22201     0.16569    ...  0.7053653  15.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.98621565 14.
   1.        ]
 [-0.32999    -0.17665    -0.55931002 ...  0.30264151 13.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'printers', 'folder', 'click', 'server', 'properties', 'on', 'the', 'file', 'menu', 'Click', 'the', 'ports', 'tab', 'click', 'the', 'com2', 'port', 'you', 'want', 'to', 'remove', 'click', 'delete', 'port', 'and', 'then', 'click', 'yes']",23,"[11, 15, 23, 28]","[[24, 25], []]","[[ 0.085703   -0.22201     0.16569    ...  0.7053653  23.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.98621565 22.
   1.        ]
 [-0.32999    -0.17665    -0.55931002 ...  0.30264151 21.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'printers', 'folder', 'click', 'server', 'properties', 'on', 'the', 'file', 'menu', 'Click', 'the', 'ports', 'tab', 'click', 'the', 'com2', 'port', 'you', 'want', 'to', 'remove', 'click', 'delete', 'port', 'and', 'then', 'click', 'yes']",28,"[11, 15, 23, 28]","[[29], []]","[[ 0.085703   -0.22201     0.16569    ...  0.7053653  28.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.98621565 27.
   1.        ]
 [-0.32999    -0.17665    -0.55931002 ...  0.30264151 26.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'run']",0,"[0, 4]","[[1], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.49752021  0.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.32295096  1.
   2.        ]
 [-0.071953    0.23127     0.023731   ...  0.47013879  2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'run']",4,"[0, 4]","[[5], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.49752021  4.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.32295096  3.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.47013879  2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'dcomcnfg', 'and', 'then', 'click', 'ok']",10,"[10, 14]","[[11], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.52216041 10.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.18707386  9.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.78972214  8.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'dcomcnfg', 'and', 'then', 'click', 'ok']",14,"[10, 14]","[[15], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.52216041 14.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.18707386 13.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.78972214 12.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'open', 'box', 'type', 'dcomcnfg', 'and', 'then', 'click', 'ok', 'In', 'the', 'distributed', 'com', 'configuration', 'properties', 'dialog', 'box', 'click', 'the', 'default', 'properties', 'tab']",18,[18],"[[20, 21, 22], []]","[[ 0.085703   -0.22201     0.16569    ...  0.60186368 18.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.95034778 17.
   1.        ]
 [-0.61034     0.60236001  0.61764997 ...  0.57640553 16.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'distributed', 'com', 'configuration', 'properties', 'dialog', 'box', 'click', 'the', 'default', 'properties', 'tab', 'Click', 'to', 'select', 'the', 'enable', 'distributed', 'com', 'on', 'this', 'computer', 'check', 'box']",13,"[13, 15]","[[-1], []]","[[ 0.085703   -0.22201     0.16569    ...  0.73062778 13.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  1.19126177 12.
   1.        ]
 [-0.54062003  0.25384    -0.44123    ...  0.70559347 11.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'distributed', 'com', 'configuration', 'properties', 'dialog', 'box', 'click', 'the', 'default', 'properties', 'tab', 'Click', 'to', 'select', 'the', 'enable', 'distributed', 'com', 'on', 'this', 'computer', 'check', 'box']",15,"[13, 15]","[[23, 24], []]","[[ 0.085703   -0.22201     0.16569    ...  0.73062778 15.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  1.19126177 14.
   1.        ]
 [-0.54062003  0.25384    -0.44123    ...  0.70559347 13.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'to', 'select', 'the', 'enable', 'distributed', 'com', 'on', 'this', 'computer', 'check', 'box', 'Under', 'default', 'authentication', 'level', 'click', 'connect']",16,[16],"[[17], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.31057239 16.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ...  0.68093371 15.
   1.        ]
 [-0.42039001  0.20987999  0.13553999 ...  0.2847032  14.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Under', 'default', 'authentication', 'level', 'click', 'connect', 'Under', 'default', 'impersonation', 'level', 'click', 'identify']",10,[10],"[[11], []]","[[-0.16233     0.064641    0.25104001 ...  0.7074964  10.
   1.        ]
 [ 0.33114001  0.014942    0.99186999 ...  0.43373492  9.
   1.        ]
 [-0.36772999  0.31437001 -0.054593   ...  0.0409245   8.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Under', 'default', 'impersonation', 'level', 'click', 'identify', 'Click', 'the', 'applications', 'tab', 'click', '{000c101c-0000-0000-c000-000000000046}', 'and', 'then', 'click', 'properties']",6,"[6, 10, 14]","[[8, 9], []]","[[-0.16233     0.064641    0.25104001 ...  0.41055349  6.
   1.        ]
 [ 0.33114001  0.014942    0.99186999 ...  0.45844859  5.
   1.        ]
 [ 0.20163999 -0.89178997  0.56428999 ... -0.1215791   4.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Under', 'default', 'impersonation', 'level', 'click', 'identify', 'Click', 'the', 'applications', 'tab', 'click', '{000c101c-0000-0000-c000-000000000046}', 'and', 'then', 'click', 'properties']",10,"[6, 10, 14]","[[11], []]","[[-0.16233     0.064641    0.25104001 ...  0.41055349 10.
   1.        ]
 [ 0.33114001  0.014942    0.99186999 ...  0.45844859  9.
   1.        ]
 [ 0.20163999 -0.89178997  0.56428999 ... -0.1215791   8.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Under', 'default', 'impersonation', 'level', 'click', 'identify', 'Click', 'the', 'applications', 'tab', 'click', '{000c101c-0000-0000-c000-000000000046}', 'and', 'then', 'click', 'properties']",14,"[6, 10, 14]","[[15], []]","[[-0.16233     0.064641    0.25104001 ...  0.41055349 14.
   1.        ]
 [ 0.33114001  0.014942    0.99186999 ...  0.45844859 13.
   1.        ]
 [ 0.20163999 -0.89178997  0.56428999 ... -0.1215791  12.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'the', 'applications', 'tab', 'click', '{000c101c-0000-0000-c000-000000000046}', 'and', 'then', 'click', 'properties', 'Click', 'the', 'general', 'tab', 'and', 'then', 'click', 'default', 'in', 'the', 'authentication', 'level', 'box']",10,"[10, 16]","[[12, 13], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.15696624 10.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.70294309  9.
   1.        ]
 [-0.19904     0.55690998 -0.28538001 ... -0.47540927  8.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'the', 'applications', 'tab', 'click', '{000c101c-0000-0000-c000-000000000046}', 'and', 'then', 'click', 'properties', 'Click', 'the', 'general', 'tab', 'and', 'then', 'click', 'default', 'in', 'the', 'authentication', 'level', 'box']",16,"[10, 16]","[[17], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.15696624 16.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.70294309 15.
   1.        ]
 [-0.19904     0.55690998 -0.28538001 ... -0.47540927 14.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'the', 'general', 'tab', 'and', 'then', 'click', 'default', 'in', 'the', 'authentication', 'level', 'box', 'Click', 'the', 'security', 'tab', 'and', 'then', 'click', 'use', 'default', 'access', 'permissions', 'use', 'default', 'launch', 'permissions', 'and', 'use', 'default', 'configuration', 'permissions']",13,"[13, 19]","[[15, 16], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.3404555  13.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.73776269 12.
   1.        ]
 [-0.47385001 -0.061351    0.37276    ...  0.26590991 11.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'the', 'general', 'tab', 'and', 'then', 'click', 'default', 'in', 'the', 'authentication', 'level', 'box', 'Click', 'the', 'security', 'tab', 'and', 'then', 'click', 'use', 'default', 'access', 'permissions', 'use', 'default', 'launch', 'permissions', 'and', 'use', 'default', 'configuration', 'permissions']",19,"[13, 19]","[[-1], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.3404555  19.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.73776269 18.
   1.        ]
 [-0.47385001 -0.061351    0.37276    ...  0.26590991 17.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'the', 'security', 'tab', 'and', 'then', 'click', 'use', 'default', 'access', 'permissions', 'use', 'default', 'launch', 'permissions', 'and', 'use', 'default', 'configuration', 'permissions', 'Click', 'apply', 'and', 'then', 'click', 'ok']",20,"[20, 24]","[[21], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.34162882 20.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.5471307  19.
   1.        ]
 [-0.54812002 -0.59526002  0.51106    ... -0.60376763 18.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'the', 'security', 'tab', 'and', 'then', 'click', 'use', 'default', 'access', 'permissions', 'use', 'default', 'launch', 'permissions', 'and', 'use', 'default', 'configuration', 'permissions', 'Click', 'apply', 'and', 'then', 'click', 'ok']",24,"[20, 24]","[[25], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.34162882 24.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.5471307  23.
   1.        ]
 [-0.54812002 -0.59526002  0.51106    ... -0.60376763 22.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'network', 'and', 'dial-up', 'connections']",0,"[0, 2, 7]","[[1], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.37856615  0.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.51617974  1.
   2.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.36202702  2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'network', 'and', 'dial-up', 'connections']",2,"[0, 2, 7]","[[4], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.37856615  2.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.51617974  1.
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.36202702  0.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'network', 'and', 'dial-up', 'connections']",7,"[0, 2, 7]","[[8, 10, 11], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.37856615  7.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.51617974  6.
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.36202702  5.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'network', 'and', 'dial-up', 'connections', 'Right-Click', 'the', 'icon', 'for', 'your', 'isp', 'and', 'then', 'click', 'properties']",12,"[12, 20]","[[14, 17], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.45265269 12.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.5736109  11.
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.50123739 10.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'network', 'and', 'dial-up', 'connections', 'Right-Click', 'the', 'icon', 'for', 'your', 'isp', 'and', 'then', 'click', 'properties']",20,"[12, 20]","[[21], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.45265269 20.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.5736109  19.
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.50123739 18.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'the', 'icon', 'for', 'your', 'isp', 'and', 'then', 'click', 'properties', 'Click', 'the', 'networking', 'tab', 'click', 'internet', 'protocol', '(tcp/ip)', 'and', 'then', 'click', 'properties']",10,"[10, 14, 20]","[[12, 13], []]","[[ 0.          0.          0.         ...  0.52663589 10.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.43593919  9.
   1.        ]
 [ 0.07401     0.50411999  0.21244    ... -0.34190929  8.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'the', 'icon', 'for', 'your', 'isp', 'and', 'then', 'click', 'properties', 'Click', 'the', 'networking', 'tab', 'click', 'internet', 'protocol', '(tcp/ip)', 'and', 'then', 'click', 'properties']",14,"[10, 14, 20]","[[15, 16, 17], []]","[[ 0.          0.          0.         ...  0.52663589 14.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.43593919 13.
   1.        ]
 [ 0.07401     0.50411999  0.21244    ... -0.34190929 12.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'the', 'icon', 'for', 'your', 'isp', 'and', 'then', 'click', 'properties', 'Click', 'the', 'networking', 'tab', 'click', 'internet', 'protocol', '(tcp/ip)', 'and', 'then', 'click', 'properties']",20,"[10, 14, 20]","[[21], []]","[[ 0.          0.          0.         ...  0.52663589 20.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.43593919 19.
   1.        ]
 [ 0.07401     0.50411999  0.21244    ... -0.34190929 18.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'the', 'networking', 'tab', 'click', 'internet', 'protocol', '(tcp/ip)', 'and', 'then', 'click', 'properties', 'Click', 'advanced', 'and', 'then', 'click', 'the', 'options', 'tab']",12,"[12, 16]","[[13], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.16972202 12.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.66614491 11.
   1.        ]
 [-0.21692     0.67141998 -0.6002     ... -0.62784314 10.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'the', 'networking', 'tab', 'click', 'internet', 'protocol', '(tcp/ip)', 'and', 'then', 'click', 'properties', 'Click', 'advanced', 'and', 'then', 'click', 'the', 'options', 'tab']",16,"[12, 16]","[[18, 19], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.16972202 16.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.66614491 15.
   1.        ]
 [-0.21692     0.67141998 -0.6002     ... -0.62784314 14.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'advanced', 'and', 'then', 'click', 'the', 'options', 'tab', 'Click', 'ip', 'security', 'and', 'then', 'click', 'properties']",8,"[8, 13]","[[9, 10], []]","[[-0.76673001 -0.35962     0.38721001 ...  0.45164198  8.
   1.        ]
 [ 0.30590001  0.81209999  0.11783    ...  0.28555575  7.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.79886496  6.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
