tokens,exclusive_related_actions,state_with_label
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'regsvr32', '/u', 'inseng.dll', 'and', 'then', 'click', 'ok', 'When', 'you', 'receive', 'the', 'message', 'that', 'states', 'that', 'dllunregisterserver', 'in', 'inseng.dll', 'succeeded', 'click', 'ok', 'Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'regsvr32', 'inseng.dll', 'and', 'then', 'click', 'ok', 'When', 'you', 'receive', 'the', 'message', 'that', 'states', 'that', 'dllregisterserver', 'in', 'inseng.dll', 'succeeded', 'click', 'ok']","{0: [], 4: [], 10: [], 16: [], 20: [], 30: [], 32: [], 36: [], 42: [], 47: [], 51: [], 61: []}","[[-7.66730011e-01 -3.59620005e-01  3.87210011e-01 ... -8.62208977e-02
   3.47338617e-01  2.00000000e+00]
 [ 2.33360007e-01  1.60420001e-01  5.07140011e-02 ... -1.57166332e-01
  -4.15991485e-01  1.00000000e+00]
 [-7.19529986e-02  2.31270000e-01  2.37310007e-02 ...  1.93878978e-01
   1.84503850e-03  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Click', 'start', 'point', 'to', 'settings', 'point', 'to', 'control', 'panel', 'and', 'then', 'click', 'display', 'Click', 'the', 'settings', 'tab', 'Click', 'the', 'advanced', 'button', 'Click', 'the', 'adapter', 'tab', 'When', 'you', 'click', 'the', 'list', 'all', 'modes', 'button', 'a', 'list', 'of', 'what', 'functionality', 'is', 'inlcuded', 'with', 'this', 'video', 'card', 'is', 'displayed']","{0: [], 2: [], 5: [], 11: [], 13: [], 17: [], 21: [], 27: []}","[[-0.76673001 -0.35962     0.38721001 ... -0.00462379  0.43264773
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.15165846  0.06740317
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.05975144  0.0848598
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'double-click', 'administrative', 'tools', 'and', 'then', 'double-click', 'computer', 'management', 'If', 'it', 'is', 'not', 'already', 'expanded', 'expand', 'the', 'storage', 'branch', 'and', 'then', 'click', 'the', 'disk', 'management', 'folder', 'to', 'open', 'it', 'On', 'the', 'action', 'menu', 'click', 'restore', 'basic', 'disk', 'configuration']","{0: [], 2: [], 5: [], 8: [], 13: [], 22: [], 28: [], 34: [], 40: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.03781742  0.62624562
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.13418718 -0.0291351
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.31875286  0.11609583
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'In', 'the', 'network', 'and', 'dial-up', 'connections', 'window', 'on', 'the', 'advanced', 'menu', 'click', 'optional', 'networking', 'components', 'In', 'the', 'windows', 'optional', 'networking', 'components', 'wizard', 'click', 'to', 'select', 'the', 'networking', 'services', 'check', 'box', 'and', 'then', 'click', 'details', 'In', 'the', 'networking', 'services', 'dialog', 'box', 'click', 'to', 'select', 'the', 'rip', 'listener', 'check', 'box', 'click', 'ok', 'and', 'then', 'click', 'next', 'Insert', 'the', 'operating', 'system', 'installation', 'disc', 'when', 'you', 'are', 'prompted', 'click', 'ok', 'and', 'dns', 'is', 'reinstalled']","{0: [], 6: [], 19: [], 30: [], 32: [], 40: [], 48: [], 50: [], 56: [], 60: [], 62: [], 72: []}","[[ 0.          0.          0.         ...  0.09262022  0.11115278
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.49870336  0.18743245
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ... -0.0392958   0.07156568
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Right-Click', 'the', 'network', 'adapter', 'that', 'is', 'connected', 'to', 'the', 'network', 'that', 'the', 'computers', 'running', 'windows', '95/windows', '98', 'are', 'using', 'usually', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'Click', 'internet', 'protocol', '(tcp/ip)', 'and', 'then', 'click', 'properties', 'Click', 'the', 'advanced', 'button', 'On', 'the', 'wins', 'tab', 'click', 'enable', 'netbios', 'over', 'tcp/ip', 'and', 'then', 'click', 'ok', 'Click', 'ok', 'and', 'then', 'click', 'ok']","{0: [], 6: [], 8: [], 33: [], 35: [], 41: [], 43: [], 51: [], 58: [], 60: [], 64: []}","[[ 0.          0.          0.         ...  0.09262022  0.11115278
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.49870336  0.18743245
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ... -0.0392958   0.07156568
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'on', 'the', 'taskbar', 'and', 'then', 'click', 'run', 'Type', 'the', 'following', 'in', 'the', 'open', 'box', 'tlntsvr', '/service', 'Start', 'the', 'telnet', 'server', 'service', 'by', 'clicking', 'ok']","{0: [], 7: [], 9: [], 18: [], 24: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.04981259  0.3331413
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.0435275  -0.35161179
   1.        ]
 [-0.21863    -0.42664     0.51959997 ...  0.59220254  0.23509587
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'search', 'and', 'then', 'click', 'for', 'files', 'and', 'folders', 'In', 'the', 'search', 'for', 'files', 'and', 'folders', 'named', 'box', 'type', 'msn.cms', 'Click', 'search', 'now']","{0: [], 2: [], 7: [], 21: [], 23: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.0995744   0.20838866
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.15247507  0.01270804
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.29054123  0.17491177
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Right-Click', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'Click', 'to', 'select', 'the', 'file', 'and', 'printer', 'sharing', 'for', 'microsoft', 'networks', 'check', 'box', 'Click', 'ok']","{0: [], 6: [], 8: [], 14: [], 16: [], 18: [], 29: []}","[[ 0.          0.          0.         ...  0.09262022  0.11115278
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.49870336  0.18743245
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ... -0.0392958   0.07156568
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'programs', 'point', 'to', 'administrative', 'tools', 'and', 'then', 'click', 'computer', 'management', 'Click', 'device', 'manager', 'Expand', 'the', 'modem', 'branch', 'right-click', 'your', 'modem', 'and', 'then', 'click', 'properties', 'Click', 'the', 'advanced', 'tab', 'Click', 'change', 'default', 'preferences', 'Configure', 'the', 'modem', 'settings', 'that', 'you', 'want', 'to', 'use', 'click', 'ok', 'and', 'then', 'click', 'ok']","{0: [], 2: [], 5: [], 11: [], 14: [], 17: [], 21: [], 26: [], 28: [], 32: [], 36: [], 45: [], 49: []}","[[-0.76673001 -0.35962     0.38721001 ... -0.16884626  0.50861466
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.39330876 -0.01207095
   1.        ]
 [ 0.17269    -0.027609    0.49901    ... -0.13361821  0.01484174
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'display', 'On', 'the', 'appearance', 'tab', 'click', 'scrollbar', 'in', 'the', 'item', 'box', 'In', 'the', 'size', 'box', 'next', 'to', 'item', 'decrease', 'the', 'size', 'to', 'a', 'smaller', 'value', 'for', 'example', 'if', 'it', 'is', 'set', 'to', '16', 'the', 'default', 'change', 'it', 'to', '10', 'Click', 'ok']","{0: [], 2: [], 7: [], 10: [], 16: [], 29: [], 46: [], 50: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.03061777  0.29738787
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.08977053  0.00200686
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24805674  0.08160175
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'mmc', 'and', 'then', 'click', 'ok', 'On', 'the', 'console', 'menu', 'click', 'add/remove', 'snap-in', 'and', 'then', 'click', 'add', 'In', 'the', 'available', 'standalone', 'snap-ins', 'list', 'click', 'security', 'configuration', 'and', 'analysis', 'click', 'add', 'and', 'then', 'click', 'close', 'Click', 'ok', 'In', 'the', 'console', 'tree', 'right-click', 'security', 'configuration', 'and', 'analysis', 'and', 'then', 'click', 'open', 'database']","{0: [], 4: [], 10: [], 14: [], 20: [], 25: [], 33: [], 38: [], 42: [], 44: [], 50: [], 57: []}","[[-7.66730011e-01 -3.59620005e-01  3.87210011e-01 ... -8.62208977e-02
   3.47338617e-01  2.00000000e+00]
 [ 2.33360007e-01  1.60420001e-01  5.07140011e-02 ... -1.57166332e-01
  -4.15991485e-01  1.00000000e+00]
 [-7.19529986e-02  2.31270000e-01  2.37310007e-02 ...  1.93878978e-01
   1.84503850e-03  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Click', 'start', 'click', 'run', 'type', 'regedit', 'in', 'the', 'open', 'box', 'and', 'then', 'click', 'ok', 'In', 'registry', 'editor', 'locate', 'and', 'then', 'click', 'the', 'following', 'subkey', 'hkey_local_machine', '\\', 'system', '\\', 'currentcontrolset', '\\', 'services', '\\', 'tcpip', '\\', 'parameters', 'In', 'the', 'right', 'pane', 'right-click', 'enableicmpredirect', 'or', 'enableicmpredirects', 'and', 'then', 'click', 'modify', 'In', 'the', 'edit', 'dword', 'value', 'dialog', 'box', 'type', '1', 'in', 'the', 'value', 'data', 'box', 'and', 'then', 'click', 'ok']","{0: [], 2: [], 4: [], 12: [], 17: [], 20: [], 39: [], 45: [], 54: [], 63: []}","[[-0.76673001 -0.35962     0.38721001 ... -0.00816994  0.48844326
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.12799238 -0.09303712
   1.        ]
 [-0.76673001 -0.35962     0.38721001 ...  0.19123825  0.12289573
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'start', 'menu', 'click', 'programs', 'point', 'to', 'accessories', 'point', 'to', 'communications', 'and', 'then', 'click', 'network', 'and', 'dial-up', 'connections', 'Right-Click', 'the', 'dial-up', 'icon', 'and', 'then', 'click', 'properties', 'In', 'the', 'network', 'connection', 'dialog', 'box', 'click', 'the', 'security', 'tab', 'In', 'security', 'options', 'click', 'advanced', '(custom', 'settings)', 'and', 'then', 'click', 'settings', 'In', 'the', 'advanced', 'security', 'settings', 'dialog', 'box', 'in', 'logon', 'security', 'click', 'properties', 'under', 'use', 'extensible', 'authentication', 'protocol', '(eap)', 'In', 'the', 'smart', 'card', 'or', 'other', 'certificate', 'properties', 'dialog', 'box', 'click', 'to', 'clear', 'the', 'validate', 'server', 'certificate', 'check', 'box', 'and', 'then', 'click', 'ok']","{4: [], 6: [], 9: [], 14: [], 19: [], 25: [], 33: [], 40: [], 46: [], 58: [], 76: [], 78: [], 87: []}","[[-0.21863    -0.42664     0.51959997 ...  0.24589026 -0.11483292
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.28008205  0.22161369
   1.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.08021135  0.04202873
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Double-Click', 'my', 'computer', 'Double-Click', 'the', 'local', 'disk', '(c:)', 'drive', 'Right-Click', 'the', 'autoexec', 'file', 'and', 'then', 'click', 'properties', 'Click', 'the', 'security', 'tab', 'Click', 'to', 'clear', 'the', 'allow', 'inheritable', 'permissions', 'from', 'parent', 'to', 'propagate', 'to', 'this', 'object', 'check', 'box', 'In', 'the', 'security', 'dialog', 'box', 'that', 'appears', 'click', 'remove', 'Click', 'add', 'In', 'the', 'look', 'in', 'box', 'click', 'the', 'name', 'of', 'the', 'current', 'computer', 'In', 'the', 'name', 'box', 'click', 'system', 'and', 'then', 'click', 'add', 'Click', 'ok', 'Click', 'ok']","{0: [], 3: [], 9: [], 15: [], 17: [], 21: [], 23: [], 44: [], 46: [], 53: [], 64: [], 68: [], 70: [], 72: []}","[[ 0.          0.          0.         ... -0.0262778  -0.06155529
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.05461434 -0.2096357
   1.        ]
 [-0.16298001  0.30140999  0.57977998 ... -0.11416405  0.19584274
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['From', 'the', 'start', 'menu', 'point', 'to', 'programs', 'point', 'to', 'accessories', 'and', 'then', 'click', 'windows', 'explorer', 'From', 'the', 'tools', 'menu', 'click', 'folder', 'options', 'and', 'go', 'to', 'the', 'view', 'tab', 'In', 'the', 'advanced', 'settings', 'area', 'under', 'the', 'hidden', 'files', 'and', 'folders', 'select', 'show', 'hidden', 'files', 'and', 'folders', 'and', 'then', 'click', 'ok', 'In', 'the', 'left', 'pane', 'of', 'windows', 'explorer', 'expand', 'my', 'computer', 'Click', 'local', 'drive', '(c:)', 'In', 'the', 'right', 'pane', 'find', 'and', 'select', 'autoexec', 'right-click', 'this', 'file', 'Click', 'properties', 'from', 'the', 'pop-up', 'menu', 'On', 'the', 'general', 'tab', 'clear', 'the', 'hidden', 'attribute', 'and', 'then', 'click', 'ok']","{4: [], 7: [], 12: [], 19: [], 23: [], 39: [], 47: [], 56: [], 59: [], 67: [], 69: [], 71: [], 74: [], 84: [], 90: []}","[[ 0.30730999  0.24737     0.68230999 ...  0.25380793  0.35329166
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.13950907  0.48900324
   1.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.21775988  0.09887002
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'programs', 'Click', 'administrative', 'tools', 'and', 'then', 'click', 'computer', 'management', 'Click', 'system', 'tools', 'and', 'then', 'click', 'device', 'manager', 'Expand', 'ide', 'ata/atapi', 'controllers', 'Double-Click', 'the', 'secondary', 'ide', 'channel', 'for', 'which', 'you', 'want', 'to', 'configure', 'dma/pio', 'settings', 'Click', 'the', 'advanced', 'settings', 'tab', 'In', 'the', 'transfer', 'mode', 'box', 'click', 'either', 'pio', 'only', 'or', 'dma', 'if', 'available']","{0: [], 2: [], 5: [], 10: [], 13: [], 18: [], 21: [], 25: [], 35: [], 38: [], 48: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.04827734  0.50836569
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.06252278  0.0550325
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.12803894  0.06828174
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'click', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'phone', 'and', 'modem', 'options', 'Click', 'the', 'modems', 'tab', 'In', 'the', 'the', 'following', 'modems', 'are', 'installed', 'list', 'click', 'the', 'modem', 'that', 'you', 'want', 'to', 'remove', 'and', 'then', 'click', 'remove', 'Click', 'yes', 'in', 'response', 'to', 'the', 'are', 'you', 'sure', 'you', 'want', 'to', 'remove', 'the', 'selected', 'modem(s)', 'from', 'your', 'system', 'message']","{0: [], 2: [], 6: [], 9: [], 14: [], 26: [], 36: [], 38: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.00999166  0.38742051
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.16473258 -0.14865968
   1.        ]
 [-0.76673001 -0.35962     0.38721001 ...  0.29727918  0.36158639
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'click', 'control', 'panel', 'Double-Click', 'the', 'administrative', 'tools', 'icon', 'Double-Click', 'the', 'computer', 'management', 'icon', 'Expand', 'services', 'and', 'applications', 'Click', 'on', 'services', 'Double-Click', 'the', 'indexing', 'service', 'you', 'wish', 'to', 'enable', 'and', 'set', 'its', 'startup', 'to', 'automatic', 'or', 'manual']","{0: [], 2: [], 6: [], 9: [], 14: [], 19: [], 23: [], 26: [], 35: []}","[[-0.76673001 -0.35962     0.38721001 ... -0.01684852  0.2924813
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.0578002  -0.07256406
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.18042269  0.0508411
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'system', 'and', 'then', 'click', 'user', 'profiles', 'Click', 'administrator', 'and', 'then', 'click', 'copy', 'to', 'In', 'the', 'copy', 'profile', 'to', 'box', 'type', 'the', 'following', 'line', '%systemroot%\\profiles\\default', 'user', 'Click', 'change', 'In', 'the', 'look', 'in', 'box', 'click', 'the', 'name', 'of', 'the', 'current', 'computer', 'Click', 'everyone', 'click', 'add', 'and', 'then', 'click', 'ok']","{0: [], 2: [], 7: [], 10: [], 14: [], 17: [], 21: [], 30: [], 36: [], 43: [], 50: [], 52: [], 56: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.03061777  0.29738787
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.08977053  0.00200686
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24805674  0.08160175
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'administrative', 'tools', 'Double-Click', 'computer', 'management', 'Double-Click', 'the', 'services', 'and', 'applications', 'branch', 'to', 'expand', 'it', 'and', 'then', 'click', 'services', 'Click', 'performance', 'logs', 'and', 'alerts', 'click', 'action', 'and', 'then', 'click', 'start']","{0: [], 2: [], 7: [], 10: [], 13: [], 16: [], 23: [], 27: [], 29: [], 34: [], 38: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.03061777  0.29738787
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.08977053  0.00200686
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24805674  0.08160175
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'administrative', 'tools', 'and', 'then', 'click', 'services', 'Right-Click', 'netmeeting', 'remote', 'desktop', 'sharing', 'and', 'then', 'click', 'properties', 'In', 'the', 'startup', 'type', 'box', 'click', 'disabled', 'and', 'then', 'click', 'ok']","{0: [], 2: [], 7: [], 10: [], 15: [], 17: [], 24: [], 31: [], 35: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.03061777  0.29738787
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.08977053  0.00200686
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24805674  0.08160175
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'Point', 'to', 'programs', 'click', 'administration', 'tools', 'and', 'then', 'click', 'computer', 'management', 'In', 'computer', 'management', 'click', 'the', 'disk', 'management', 'folder', 'under', 'storage', 'option', 'you', 'may', 'need', 'to', 'click', 'the', 'plus', 'sign', '(+)', 'beside', 'storage', 'option', 'to', 'display', 'all', 'of', 'the', 'storage', 'options', 'Click', 'the', 'drive', 'c:', 'that', 'you', 'want', 'to', 'clean', 'up', 'Right-Click', 'the', 'drive', 'c:', 'and', 'then', 'click', 'properties', 'in', 'the', 'properties', 'dialog', 'box', 'click', 'disk', 'cleanup']","{0: [], 2: [], 5: [], 10: [], 16: [], 28: [], 37: [], 43: [], 53: [], 59: [], 66: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.07729796  0.48523673
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.17800969  0.13541676
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.2446105  -0.1355457
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'regedit', 'and', 'then', 'click', 'ok', 'Locate', 'and', 'click', 'the', 'following', 'registry', 'key', 'hkey_current_user', '\\', 'control', 'panel', '\\', 'desktop', 'In', 'the', 'right', 'pane', 'double-click', 'paintdesktopversion', 'Type', '1', 'in', 'the', 'value', 'data', 'box', 'and', 'then', 'click', 'ok', 'Click', 'exit', 'on', 'the', 'registry', 'menu']","{0: [], 4: [], 10: [], 14: [], 16: [], 18: [], 33: [], 35: [], 44: [], 46: []}","[[-7.66730011e-01 -3.59620005e-01  3.87210011e-01 ... -8.62208977e-02
   3.47338617e-01  2.00000000e+00]
 [ 2.33360007e-01  1.60420001e-01  5.07140011e-02 ... -1.57166332e-01
  -4.15991485e-01  1.00000000e+00]
 [-7.19529986e-02  2.31270000e-01  2.37310007e-02 ...  1.93878978e-01
   1.84503850e-03  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['In', 'the', 'printers', 'folder', 'click', 'server', 'properties', 'on', 'the', 'file', 'menu', 'Click', 'the', 'ports', 'tab', 'click', 'the', 'com2', 'port', 'you', 'want', 'to', 'remove', 'click', 'delete', 'port', 'and', 'then', 'click', 'yes']","{4: [], 11: [], 15: [], 23: [], 28: []}","[[ 0.085703   -0.22201     0.16569    ...  0.53558064 -0.40741765
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.48523939 -0.07849337
   1.        ]
 [-0.32999    -0.17665    -0.55931002 ...  0.22574505 -0.06064741
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'dcomcnfg', 'and', 'then', 'click', 'ok', 'In', 'the', 'distributed', 'com', 'configuration', 'properties', 'dialog', 'box', 'click', 'the', 'default', 'properties', 'tab', 'Click', 'to', 'select', 'the', 'enable', 'distributed', 'com', 'on', 'this', 'computer', 'check', 'box', 'Under', 'default', 'authentication', 'level', 'click', 'connect', 'Under', 'default', 'impersonation', 'level', 'click', 'identify', 'Click', 'the', 'applications', 'tab', 'click', '{000c101c-0000-0000-c000-000000000046}', 'and', 'then', 'click', 'properties', 'Click', 'the', 'general', 'tab', 'and', 'then', 'click', 'default', 'in', 'the', 'authentication', 'level', 'box', 'Click', 'the', 'security', 'tab', 'and', 'then', 'click', 'use', 'default', 'access', 'permissions', 'use', 'default', 'launch', 'permissions', 'and', 'use', 'default', 'configuration', 'permissions', 'Click', 'apply', 'and', 'then', 'click', 'ok']","{0: [], 4: [], 10: [], 14: [], 24: [], 29: [], 31: [], 45: [], 51: [], 53: [], 57: [], 61: [], 63: [], 69: [], 76: [], 82: [], 96: [], 100: []}","[[-7.66730011e-01 -3.59620005e-01  3.87210011e-01 ... -8.62208977e-02
   3.47338617e-01  2.00000000e+00]
 [ 2.33360007e-01  1.60420001e-01  5.07140011e-02 ... -1.57166332e-01
  -4.15991485e-01  1.00000000e+00]
 [-7.19529986e-02  2.31270000e-01  2.37310007e-02 ...  1.93878978e-01
   1.84503850e-03  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
