tokens,act_ind,act_inds,obj_inds,state_with_label
"['On', 'the', 'tools', 'menu', 'click', 'internet', 'options', 'and', 'then', 'click', 'the', 'connections', 'tab', 'Click', 'the', 'appropriate', 'connection', 'and', 'then', 'click', 'settings']",19,"[13, 19]","[[20], []]","[[-0.21863    -0.42664     0.51959997 ...  0.18084    19.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 18.
   1.        ]
 [-0.68381     0.76694    -0.40511    ...  0.71612    17.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'the', 'appropriate', 'connection', 'and', 'then', 'click', 'settings', 'Under', 'automatic', 'configuration', 'click', 'to', 'clear', 'the', 'automatically', 'detect', 'settings', 'check', 'box']",11,"[11, 13]","[[-1], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 11.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 10.
   1.        ]
 [-0.054411   -0.018155   -0.10558    ...  0.56093001  9.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'the', 'appropriate', 'connection', 'and', 'then', 'click', 'settings', 'Under', 'automatic', 'configuration', 'click', 'to', 'clear', 'the', 'automatically', 'detect', 'settings', 'check', 'box']",13,"[11, 13]","[[18, 19], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 13.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 12.
   1.        ]
 [-0.054411   -0.018155   -0.10558    ...  0.56093001 11.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Under', 'automatic', 'configuration', 'click', 'to', 'clear', 'the', 'automatically', 'detect', 'settings', 'check', 'box', 'Under', 'proxy', 'server', 'click', 'to', 'select', 'the', 'use', 'a', 'proxy', 'server', 'for', 'this', 'connection', '(these', 'settings', 'will', 'not', 'apply', 'to', 'other', 'connections)', 'check', 'box']",15,"[15, 17]","[[-1], []]","[[-0.16233     0.064641    0.25104001 ... -0.63155001 15.
   1.        ]
 [ 0.21061    -0.15038     0.44556999 ...  0.030214   14.
   1.        ]
 [-0.98334002  0.46377     0.83126003 ... -0.42682999 13.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Under', 'automatic', 'configuration', 'click', 'to', 'clear', 'the', 'automatically', 'detect', 'settings', 'check', 'box', 'Under', 'proxy', 'server', 'click', 'to', 'select', 'the', 'use', 'a', 'proxy', 'server', 'for', 'this', 'connection', '(these', 'settings', 'will', 'not', 'apply', 'to', 'other', 'connections)', 'check', 'box']",17,"[15, 17]","[[34, 35], []]","[[-0.16233     0.064641    0.25104001 ... -0.63155001 17.
   1.        ]
 [ 0.21061    -0.15038     0.44556999 ...  0.030214   16.
   1.        ]
 [-0.98334002  0.46377     0.83126003 ... -0.42682999 15.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Under', 'proxy', 'server', 'click', 'to', 'select', 'the', 'use', 'a', 'proxy', 'server', 'for', 'this', 'connection', '(these', 'settings', 'will', 'not', 'apply', 'to', 'other', 'connections)', 'check', 'box', 'If', 'do', 'not', 'want', 'to', 'use', 'the', 'proxy', 'server', 'for', 'local', '(intranet)', 'addresses', 'click', 'to', 'select', 'the', 'bypass', 'proxy', 'server', 'for', 'local', 'addresses', 'check', 'box']",37,"[37, 39]","[[-1], []]","[[-0.16233     0.064641    0.25104001 ... -0.63155001 37.
   1.        ]
 [-0.30489999  0.11468    -0.28727001 ...  0.77237999 36.
   1.        ]
 [-0.63102001  0.69787002  0.36497    ...  0.17931999 35.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Under', 'proxy', 'server', 'click', 'to', 'select', 'the', 'use', 'a', 'proxy', 'server', 'for', 'this', 'connection', '(these', 'settings', 'will', 'not', 'apply', 'to', 'other', 'connections)', 'check', 'box', 'If', 'do', 'not', 'want', 'to', 'use', 'the', 'proxy', 'server', 'for', 'local', '(intranet)', 'addresses', 'click', 'to', 'select', 'the', 'bypass', 'proxy', 'server', 'for', 'local', 'addresses', 'check', 'box']",39,"[37, 39]","[[47, 48], []]","[[-0.16233     0.064641    0.25104001 ... -0.63155001 39.
   1.        ]
 [-0.30489999  0.11468    -0.28727001 ...  0.77237999 38.
   1.        ]
 [-0.63102001  0.69787002  0.36497    ...  0.17931999 37.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['If', 'do', 'not', 'want', 'to', 'use', 'the', 'proxy', 'server', 'for', 'local', '(intranet)', 'addresses', 'click', 'to', 'select', 'the', 'bypass', 'proxy', 'server', 'for', 'local', 'addresses', 'check', 'box', 'Click', 'ok', 'and', 'then', 'click', 'ok', 'again']",25,"[25, 29]","[[26], []]","[[-0.26269001  0.64240003  0.84802997 ...  0.23229    25.
   1.        ]
 [-0.17047     0.40369999  0.21069001 ...  0.50594002 24.
   1.        ]
 [-0.19103999  0.17601     0.36919999 ...  0.27866    23.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['If', 'do', 'not', 'want', 'to', 'use', 'the', 'proxy', 'server', 'for', 'local', '(intranet)', 'addresses', 'click', 'to', 'select', 'the', 'bypass', 'proxy', 'server', 'for', 'local', 'addresses', 'check', 'box', 'Click', 'ok', 'and', 'then', 'click', 'ok', 'again']",29,"[25, 29]","[[30], []]","[[-0.26269001  0.64240003  0.84802997 ...  0.23229    29.
   1.        ]
 [-0.17047     0.40369999  0.21069001 ...  0.50594002 28.
   1.        ]
 [-0.19103999  0.17601     0.36919999 ...  0.27866    27.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'select', 'settings', 'click', 'control', 'panel', 'click', 'printers', 'and', 'other', 'hardware', 'and', 'then', 'click', 'printers', 'and', 'faxes']",0,"[0, 2, 4, 7, 14]","[[1], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999  0.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.13155     1.
   2.        ]
 [-0.42039001  0.20987999  0.13553999 ...  0.050562    2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'select', 'settings', 'click', 'control', 'panel', 'click', 'printers', 'and', 'other', 'hardware', 'and', 'then', 'click', 'printers', 'and', 'faxes']",2,"[0, 2, 4, 7, 14]","[[3], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999  2.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.13155     1.
   1.        ]
 [-0.42039001  0.20987999  0.13553999 ...  0.050562    0.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'select', 'settings', 'click', 'control', 'panel', 'click', 'printers', 'and', 'other', 'hardware', 'and', 'then', 'click', 'printers', 'and', 'faxes']",4,"[0, 2, 4, 7, 14]","[[5, 6], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999  4.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.13155     3.
   1.        ]
 [-0.42039001  0.20987999  0.13553999 ...  0.050562    2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'select', 'settings', 'click', 'control', 'panel', 'click', 'printers', 'and', 'other', 'hardware', 'and', 'then', 'click', 'printers', 'and', 'faxes']",7,"[0, 2, 4, 7, 14]","[[8, 10, 11], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999  7.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.13155     6.
   1.        ]
 [-0.42039001  0.20987999  0.13553999 ...  0.050562    5.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'select', 'settings', 'click', 'control', 'panel', 'click', 'printers', 'and', 'other', 'hardware', 'and', 'then', 'click', 'printers', 'and', 'faxes']",14,"[0, 2, 4, 7, 14]","[[15, 17], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 14.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.13155    13.
   1.        ]
 [-0.42039001  0.20987999  0.13553999 ...  0.050562   12.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'select', 'settings', 'click', 'control', 'panel', 'click', 'printers', 'and', 'other', 'hardware', 'and', 'then', 'click', 'printers', 'and', 'faxes', 'Click', 'add', 'a', 'printer', 'to', 'start', 'the', 'add', 'printer', 'wizard', 'and', 'then', 'click', 'next']",18,"[18, 25, 30]","[[19, 21], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 18.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.13155    17.
   1.        ]
 [-0.42039001  0.20987999  0.13553999 ...  0.050562   16.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'select', 'settings', 'click', 'control', 'panel', 'click', 'printers', 'and', 'other', 'hardware', 'and', 'then', 'click', 'printers', 'and', 'faxes', 'Click', 'add', 'a', 'printer', 'to', 'start', 'the', 'add', 'printer', 'wizard', 'and', 'then', 'click', 'next']",25,"[18, 25, 30]","[[26, 27], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 25.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.13155    24.
   1.        ]
 [-0.42039001  0.20987999  0.13553999 ...  0.050562   23.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'select', 'settings', 'click', 'control', 'panel', 'click', 'printers', 'and', 'other', 'hardware', 'and', 'then', 'click', 'printers', 'and', 'faxes', 'Click', 'add', 'a', 'printer', 'to', 'start', 'the', 'add', 'printer', 'wizard', 'and', 'then', 'click', 'next']",30,"[18, 25, 30]","[[31], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 30.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.13155    29.
   1.        ]
 [-0.42039001  0.20987999  0.13553999 ...  0.050562   28.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'add', 'a', 'printer', 'to', 'start', 'the', 'add', 'printer', 'wizard', 'and', 'then', 'click', 'next', 'Click', 'local', 'printer', 'click', 'to', 'clear', 'the', 'automatically', 'detect', 'and', 'install', 'check', 'box', 'and', 'then', 'click', 'next']",14,"[14, 17, 19, 29]","[[15, 16], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 14.
   1.        ]
 [-1.23930001  0.83368999  0.083531   ...  0.44464001 13.
   1.        ]
 [-0.27085999  0.044006   -0.02026    ...  0.23642001 12.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'add', 'a', 'printer', 'to', 'start', 'the', 'add', 'printer', 'wizard', 'and', 'then', 'click', 'next', 'Click', 'local', 'printer', 'click', 'to', 'clear', 'the', 'automatically', 'detect', 'and', 'install', 'check', 'box', 'and', 'then', 'click', 'next']",17,"[14, 17, 19, 29]","[[-1], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 17.
   1.        ]
 [-1.23930001  0.83368999  0.083531   ...  0.44464001 16.
   1.        ]
 [-0.27085999  0.044006   -0.02026    ...  0.23642001 15.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'add', 'a', 'printer', 'to', 'start', 'the', 'add', 'printer', 'wizard', 'and', 'then', 'click', 'next', 'Click', 'local', 'printer', 'click', 'to', 'clear', 'the', 'automatically', 'detect', 'and', 'install', 'check', 'box', 'and', 'then', 'click', 'next']",19,"[14, 17, 19, 29]","[[25, 26], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 19.
   1.        ]
 [-1.23930001  0.83368999  0.083531   ...  0.44464001 18.
   1.        ]
 [-0.27085999  0.044006   -0.02026    ...  0.23642001 17.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'add', 'a', 'printer', 'to', 'start', 'the', 'add', 'printer', 'wizard', 'and', 'then', 'click', 'next', 'Click', 'local', 'printer', 'click', 'to', 'clear', 'the', 'automatically', 'detect', 'and', 'install', 'check', 'box', 'and', 'then', 'click', 'next']",29,"[14, 17, 19, 29]","[[30], []]","[[-7.66730011e-01 -3.59620005e-01  3.87210011e-01 ... -2.23309994e-01
   2.90000000e+01  1.00000000e+00]
 [-1.23930001e+00  8.33689988e-01  8.35309997e-02 ...  4.44640011e-01
   2.80000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  2.36420006e-01
   2.70000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Click', 'local', 'printer', 'click', 'to', 'clear', 'the', 'automatically', 'detect', 'and', 'install', 'check', 'box', 'and', 'then', 'click', 'next', 'In', 'the', 'use', 'the', 'following', 'port', 'box', 'select', 'the', 'printer', 'port', 'to', 'be', 'used', 'for', 'example', 'select', 'lpt1']",24,"[24, 33]","[[26, 27], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 24.
   1.        ]
 [-0.25705001 -0.056895   -0.38102999 ...  0.13427    23.
   1.        ]
 [-0.35053     0.056846   -0.31617001 ... -0.86312002 22.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'local', 'printer', 'click', 'to', 'clear', 'the', 'automatically', 'detect', 'and', 'install', 'check', 'box', 'and', 'then', 'click', 'next', 'In', 'the', 'use', 'the', 'following', 'port', 'box', 'select', 'the', 'printer', 'port', 'to', 'be', 'used', 'for', 'example', 'select', 'lpt1']",33,"[24, 33]","[[34], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 33.
   1.        ]
 [-0.25705001 -0.056895   -0.38102999 ...  0.13427    32.
   1.        ]
 [-0.35053     0.056846   -0.31617001 ... -0.86312002 31.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'use', 'the', 'following', 'port', 'box', 'select', 'the', 'printer', 'port', 'to', 'be', 'used', 'for', 'example', 'select', 'lpt1', 'Click', 'next', 'and', 'then', 'click', 'have', 'disk']",18,"[18, 22]","[[19], []]","[[ 0.085703   -0.22201     0.16569    ... -0.34243    18.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 17.
   1.        ]
 [-0.36531001  0.31784999 -0.32047001 ...  0.021153   16.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'use', 'the', 'following', 'port', 'box', 'select', 'the', 'printer', 'port', 'to', 'be', 'used', 'for', 'example', 'select', 'lpt1', 'Click', 'next', 'and', 'then', 'click', 'have', 'disk']",22,"[18, 22]","[[23, 24], []]","[[ 8.57030004e-02 -2.22010002e-01  1.65690005e-01 ... -3.42429996e-01
   2.20000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ...  2.70619988e-01
   2.10000000e+01  1.00000000e+00]
 [-3.65310013e-01  3.17849994e-01 -3.20470005e-01 ...  2.11529993e-02
   2.00000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Click', 'next', 'and', 'then', 'click', 'have', 'disk', 'In', 'the', 'copy', ""manufacturer's"", 'files', 'from', 'box', 'type', 'c:\\path\\printers\\nt4\\i386', 'where', 'path', 'is', 'the', 'path', 'of', 'your', 'windows', 'nt', '4.0', 'cd']",14,[14],"[[15], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 14.
   1.        ]
 [-0.26424     0.22626001  0.82339001 ...  0.10251    13.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.19539    12.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'copy', ""manufacturer's"", 'files', 'from', 'box', 'type', 'c:\\path\\printers\\nt4\\i386', 'where', 'path', 'is', 'the', 'path', 'of', 'your', 'windows', 'nt', '4.0', 'cd', 'Click', 'browse', 'and', 'then', 'click', 'the', 'hplj6.inf', 'file']",20,"[20, 23]","[[21], []]","[[ 0.085703   -0.22201     0.16569    ... -0.34243    20.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 19.
   1.        ]
 [-0.092898   -0.39667001  0.29982999 ... -0.12628999 18.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'copy', ""manufacturer's"", 'files', 'from', 'box', 'type', 'c:\\path\\printers\\nt4\\i386', 'where', 'path', 'is', 'the', 'path', 'of', 'your', 'windows', 'nt', '4.0', 'cd', 'Click', 'browse', 'and', 'then', 'click', 'the', 'hplj6.inf', 'file']",23,"[20, 23]","[[26, 27], []]","[[ 0.085703   -0.22201     0.16569    ... -0.34243    23.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 22.
   1.        ]
 [-0.092898   -0.39667001  0.29982999 ... -0.12628999 21.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'browse', 'and', 'then', 'click', 'the', 'hplj6.inf', 'file', 'Click', 'open', 'and', 'then', 'click', 'ok']",8,"[8, 12]","[[9], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999  8.
   1.        ]
 [-0.33792001  0.28529    -0.26337001 ...  0.20802     7.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.19539     6.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'browse', 'and', 'then', 'click', 'the', 'hplj6.inf', 'file', 'Click', 'open', 'and', 'then', 'click', 'ok']",12,"[8, 12]","[[13], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 12.
   1.        ]
 [-0.33792001  0.28529    -0.26337001 ...  0.20802    11.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.19539    10.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'open', 'and', 'then', 'click', 'ok', 'In', 'the', 'manufacturers', 'list', 'click', 'hp', 'and', 'then', 'in', 'the', 'printers', 'list', 'click', 'hp', 'laserjet', '4si', 'click', 'next']",10,"[10, 18, 22]","[[11], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 10.
   1.        ]
 [-0.61034     0.60236001  0.61764997 ...  0.52252001  9.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.19539     8.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'open', 'and', 'then', 'click', 'ok', 'In', 'the', 'manufacturers', 'list', 'click', 'hp', 'and', 'then', 'in', 'the', 'printers', 'list', 'click', 'hp', 'laserjet', '4si', 'click', 'next']",18,"[10, 18, 22]","[[19, 20, 21], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 18.
   1.        ]
 [-0.61034     0.60236001  0.61764997 ...  0.52252001 17.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.19539    16.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'open', 'and', 'then', 'click', 'ok', 'In', 'the', 'manufacturers', 'list', 'click', 'hp', 'and', 'then', 'in', 'the', 'printers', 'list', 'click', 'hp', 'laserjet', '4si', 'click', 'next']",22,"[10, 18, 22]","[[23], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 22.
   1.        ]
 [-0.61034     0.60236001  0.61764997 ...  0.52252001 21.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.19539    20.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'run']",0,"[0, 4]","[[1], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999  0.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.13155     1.
   2.        ]
 [-0.071953    0.23127     0.023731   ...  0.19539     2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'run']",4,"[0, 4]","[[5], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999  4.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.13155     3.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.19539     2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'regedit', 'and', 'then', 'click', 'ok']",10,"[10, 14]","[[11], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 10.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.13155     9.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.19539     8.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'regedit', 'and', 'then', 'click', 'ok']",14,"[10, 14]","[[15], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 14.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.13155    13.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.19539    12.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'open', 'box', 'type', 'regedit', 'and', 'then', 'click', 'ok', 'In', 'registry', 'editor', 'expand', 'the', 'following', 'registry', 'subkey', 'hkey_local_machine', '\\', 'system', '\\', 'currentcontrolset', '\\', 'control', '\\', 'session', 'manager']",13,[13],"[[16, 17], []]","[[ 0.085703   -0.22201     0.16569    ... -0.34243    13.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 12.
   1.        ]
 [-0.61034     0.60236001  0.61764997 ...  0.52252001 11.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'registry', 'editor', 'expand', 'the', 'following', 'registry', 'subkey', 'hkey_local_machine', '\\', 'system', '\\', 'currentcontrolset', '\\', 'control', '\\', 'session', 'manager', 'Click', 'export', 'registry', 'file', 'on', 'the', 'registry', 'menu']",18,[18],"[[19, 20, 21], []]","[[ 0.085703   -0.22201     0.16569    ... -0.34243    18.
   1.        ]
 [ 0.25895    -0.093868    0.48635    ... -0.49048999 17.
   1.        ]
 [-1.12220001 -0.92471999 -0.34771001 ...  0.71003997 16.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
